rental_id,top_distances,top_tram_ids
17724015,"[21898.41, 22165.65, 22549.61, 22869.07, 23153.39]","[21127, 46875, 21126, 21125, 21124]"
17736401,"[20515.45, 20782.69, 21166.65, 21486.11, 21770.44]","[21127, 46875, 21126, 21125, 21124]"
17739676,"[24548.3, 24815.54, 25199.5, 25518.96, 25803.29]","[21127, 46875, 21126, 21125, 21124]"
17750524,"[19718.1, 19985.35, 20369.3, 20688.76, 20973.09]","[21127, 46875, 21126, 21125, 21124]"
17750926,"[20329.6, 20596.84, 20980.8, 21300.26, 21584.59]","[21127, 46875, 21126, 21125, 21124]"
17753781,"[20150.64, 20417.88, 20801.84, 21121.3, 21405.63]","[21127, 46875, 21126, 21125, 21124]"
17723703,"[30079.2, 30346.44, 30730.4, 31049.86, 31334.19]","[21127, 46875, 21126, 21125, 21124]"
17723189,"[41080.16, 41347.41, 41731.37, 42050.82, 42335.15]","[21127, 46875, 21126, 21125, 21124]"
15588772,"[10145.91, 10413.16, 10797.12, 11116.58, 11400.9]","[21127, 46875, 21126, 21125, 21124]"
15616273,"[9724.01, 9991.25, 10375.21, 10694.67, 10979.0]","[21127, 46875, 21126, 21125, 21124]"
15901773,"[9768.79, 10036.03, 10419.99, 10739.45, 11023.77]","[21127, 46875, 21126, 21125, 21124]"
16803426,"[7860.08, 8127.33, 8511.28, 8830.74, 9115.07]","[21127, 46875, 21126, 21125, 21124]"
16974404,"[8592.93, 8860.18, 9244.14, 9563.59, 9847.92]","[21127, 46875, 21126, 21125, 21124]"
17026038,"[9498.57, 9765.82, 10149.78, 10469.24, 10753.56]","[21127, 46875, 21126, 21125, 21124]"
17258958,"[11745.36, 12012.61, 12396.57, 12716.03, 13000.35]","[21127, 46875, 21126, 21125, 21124]"
17699813,"[11513.57, 11780.82, 12164.77, 12484.23, 12768.56]","[21127, 46875, 21126, 21125, 21124]"
17735533,"[10566.13, 10833.37, 11217.33, 11536.79, 11821.12]","[21127, 46875, 21126, 21125, 21124]"
17742843,"[12958.6, 13225.84, 13609.8, 13929.26, 14213.58]","[21127, 46875, 21126, 21125, 21124]"
17744346,"[9476.68, 9743.92, 10127.88, 10447.34, 10731.67]","[21127, 46875, 21126, 21125, 21124]"
17747153,"[8392.54, 8659.78, 9043.74, 9363.2, 9647.53]","[21127, 46875, 21126, 21125, 21124]"
17749656,"[11536.54, 11803.79, 12187.74, 12507.2, 12791.53]","[21127, 46875, 21126, 21125, 21124]"
17751446,"[10513.15, 10780.39, 11164.35, 11483.81, 11768.14]","[21127, 46875, 21126, 21125, 21124]"
17751628,"[10043.5, 10310.75, 10694.7, 11014.16, 11298.49]","[21127, 46875, 21126, 21125, 21124]"
17751833,"[9862.76, 10130.0, 10513.96, 10833.42, 11117.75]","[21127, 46875, 21126, 21125, 21124]"
17751858,"[11464.92, 11732.16, 12116.12, 12435.58, 12719.91]","[21127, 46875, 21126, 21125, 21124]"
17752327,"[8780.96, 9048.2, 9432.16, 9751.62, 10035.95]","[21127, 46875, 21126, 21125, 21124]"
17752342,"[9864.65, 10131.9, 10515.86, 10835.31, 11119.64]","[21127, 46875, 21126, 21125, 21124]"
17753606,"[8580.52, 8847.76, 9231.72, 9551.18, 9835.51]","[21127, 46875, 21126, 21125, 21124]"
16871122,"[9349.15, 9616.39, 10000.35, 10319.81, 10604.14]","[21127, 46875, 21126, 21125, 21124]"
17516508,"[10064.63, 10331.88, 10715.83, 11035.29, 11319.62]","[21127, 46875, 21126, 21125, 21124]"
17672904,"[11115.21, 11382.46, 11766.42, 12085.87, 12370.2]","[21127, 46875, 21126, 21125, 21124]"
17703120,"[9231.12, 9498.36, 9882.32, 10201.78, 10486.11]","[21127, 46875, 21126, 21125, 21124]"
17707678,"[7191.63, 7458.88, 7842.84, 8162.3, 8446.62]","[21127, 46875, 21126, 21125, 21124]"
17723556,"[9184.78, 9452.02, 9835.98, 10155.44, 10439.77]","[21127, 46875, 21126, 21125, 21124]"
17727497,"[11765.98, 12033.23, 12417.18, 12736.64, 13020.97]","[21127, 46875, 21126, 21125, 21124]"
17728585,"[7723.99, 7991.24, 8375.2, 8694.65, 8978.98]","[21127, 46875, 21126, 21125, 21124]"
17730441,"[11995.5, 12262.74, 12646.7, 12966.16, 13250.49]","[21127, 46875, 21126, 21125, 21124]"
17730445,"[11995.5, 12262.74, 12646.7, 12966.16, 13250.49]","[21127, 46875, 21126, 21125, 21124]"
17733780,"[11378.25, 11645.49, 12029.45, 12348.91, 12633.24]","[21127, 46875, 21126, 21125, 21124]"
17735472,"[8902.62, 9169.86, 9553.82, 9873.28, 10157.61]","[21127, 46875, 21126, 21125, 21124]"
17736752,"[9346.44, 9613.69, 9997.64, 10317.1, 10601.43]","[21127, 46875, 21126, 21125, 21124]"
17738351,"[9968.77, 10236.01, 10619.97, 10939.43, 11223.76]","[21127, 46875, 21126, 21125, 21124]"
17738672,"[9805.93, 10073.17, 10457.13, 10776.59, 11060.92]","[21127, 46875, 21126, 21125, 21124]"
17741476,"[12327.55, 12594.8, 12978.75, 13298.21, 13582.54]","[21127, 46875, 21126, 21125, 21124]"
17746959,"[8562.79, 8830.04, 9213.99, 9533.45, 9817.78]","[21127, 46875, 21126, 21125, 21124]"
17715729,"[213429.23, 213696.48, 214080.44, 214399.91, 214684.23]","[21127, 46875, 21126, 21125, 21124]"
17727886,"[214321.88, 214589.13, 214973.08, 215292.53, 215576.86]","[21127, 46875, 21126, 21125, 21124]"
17739027,"[214290.42, 214557.66, 214941.63, 215261.08, 215545.41]","[21127, 46875, 21126, 21125, 21124]"
17750435,"[213296.06, 213563.31, 213947.27, 214266.72, 214551.05]","[21127, 46875, 21126, 21125, 21124]"
15195517,"[16820.62, 17087.86, 17471.82, 17791.28, 18075.61]","[21127, 46875, 21126, 21125, 21124]"
15799923,"[16623.29, 16890.53, 17274.49, 17593.95, 17878.28]","[21127, 46875, 21126, 21125, 21124]"
16605757,"[16945.7, 17212.95, 17596.9, 17916.36, 18200.69]","[21127, 46875, 21126, 21125, 21124]"
17628476,"[17199.34, 17466.59, 17850.54, 18170.0, 18454.33]","[21127, 46875, 21126, 21125, 21124]"
17724794,"[16381.72, 16648.97, 17032.92, 17352.38, 17636.71]","[21127, 46875, 21126, 21125, 21124]"
17734150,"[17698.69, 17965.93, 18349.89, 18669.35, 18953.68]","[21127, 46875, 21126, 21125, 21124]"
17743250,"[17544.16, 17811.4, 18195.36, 18514.82, 18799.15]","[21127, 46875, 21126, 21125, 21124]"
17743863,"[17734.31, 18001.56, 18385.51, 18704.97, 18989.3]","[21127, 46875, 21126, 21125, 21124]"
17744830,"[16298.02, 16565.27, 16949.23, 17268.69, 17553.01]","[21127, 46875, 21126, 21125, 21124]"
17745297,"[17126.53, 17393.78, 17777.73, 18097.19, 18381.52]","[21127, 46875, 21126, 21125, 21124]"
17745308,"[17427.56, 17694.8, 18078.76, 18398.22, 18682.55]","[21127, 46875, 21126, 21125, 21124]"
17745508,"[17094.99, 17362.23, 17746.19, 18065.65, 18349.98]","[21127, 46875, 21126, 21125, 21124]"
17745725,"[16938.38, 17205.63, 17589.59, 17909.04, 18193.37]","[21127, 46875, 21126, 21125, 21124]"
17747162,"[16595.78, 16863.03, 17246.98, 17566.44, 17850.77]","[21127, 46875, 21126, 21125, 21124]"
17747214,"[17624.75, 17892.0, 18275.96, 18595.42, 18879.74]","[21127, 46875, 21126, 21125, 21124]"
17748028,"[17981.83, 18249.07, 18633.03, 18952.49, 19236.82]","[21127, 46875, 21126, 21125, 21124]"
17748528,"[16522.29, 16789.54, 17173.5, 17492.96, 17777.29]","[21127, 46875, 21126, 21125, 21124]"
17748874,"[17498.48, 17765.72, 18149.68, 18469.14, 18753.47]","[21127, 46875, 21126, 21125, 21124]"
17753143,"[13541.88, 13809.12, 14193.08, 14512.54, 14796.86]","[21127, 46875, 21126, 21125, 21124]"
17753257,"[17677.94, 17945.18, 18329.14, 18648.6, 18932.93]","[21127, 46875, 21126, 21125, 21124]"
14447944,"[16930.53, 17197.78, 17581.73, 17901.19, 18185.52]","[21127, 46875, 21126, 21125, 21124]"
14599822,"[17691.5, 17958.74, 18342.7, 18662.16, 18946.49]","[21127, 46875, 21126, 21125, 21124]"
17356064,"[16696.41, 16963.65, 17347.61, 17667.07, 17951.4]","[21127, 46875, 21126, 21125, 21124]"
17698726,"[17376.9, 17644.15, 18028.11, 18347.56, 18631.89]","[21127, 46875, 21126, 21125, 21124]"
17722476,"[17173.93, 17441.18, 17825.13, 18144.6, 18428.92]","[21127, 46875, 21126, 21125, 21124]"
17723085,"[15949.87, 16217.12, 16601.07, 16920.53, 17204.86]","[21127, 46875, 21126, 21125, 21124]"
17724851,"[17691.02, 17958.26, 18342.22, 18661.68, 18946.01]","[21127, 46875, 21126, 21125, 21124]"
17726054,"[17180.29, 17447.54, 17831.49, 18150.95, 18435.28]","[21127, 46875, 21126, 21125, 21124]"
17736267,"[16925.14, 17192.39, 17576.35, 17895.81, 18180.13]","[21127, 46875, 21126, 21125, 21124]"
17737384,"[17247.36, 17514.61, 17898.56, 18218.03, 18502.35]","[21127, 46875, 21126, 21125, 21124]"
17737416,"[17246.76, 17514.01, 17897.96, 18217.43, 18501.75]","[21127, 46875, 21126, 21125, 21124]"
17738079,"[21391.13, 21658.37, 22042.33, 22361.79, 22646.12]","[21127, 46875, 21126, 21125, 21124]"
17739387,"[16980.33, 17247.57, 17631.53, 17950.99, 18235.32]","[21127, 46875, 21126, 21125, 21124]"
17739542,"[17506.66, 17773.91, 18157.87, 18477.33, 18761.65]","[21127, 46875, 21126, 21125, 21124]"
17741396,"[16490.0, 16757.25, 17141.21, 17460.67, 17744.99]","[21127, 46875, 21126, 21125, 21124]"
17743207,"[17467.11, 17734.35, 18118.31, 18437.77, 18722.1]","[21127, 46875, 21126, 21125, 21124]"
17743411,"[17300.44, 17567.69, 17951.64, 18271.1, 18555.43]","[21127, 46875, 21126, 21125, 21124]"
17744404,"[16678.01, 16945.25, 17329.21, 17648.67, 17933.0]","[21127, 46875, 21126, 21125, 21124]"
17744692,"[16855.93, 17123.17, 17507.13, 17826.59, 18110.92]","[21127, 46875, 21126, 21125, 21124]"
14724582,"[20862.7, 21129.94, 21513.9, 21833.36, 22117.69]","[21127, 46875, 21126, 21125, 21124]"
16336207,"[17315.11, 17582.36, 17966.31, 18285.77, 18570.1]","[21127, 46875, 21126, 21125, 21124]"
17457284,"[18145.14, 18412.39, 18796.35, 19115.8, 19400.13]","[21127, 46875, 21126, 21125, 21124]"
17573057,"[16268.34, 16535.58, 16919.54, 17239.0, 17523.33]","[21127, 46875, 21126, 21125, 21124]"
17636123,"[16322.08, 16589.32, 16973.28, 17292.74, 17577.06]","[21127, 46875, 21126, 21125, 21124]"
17669081,"[12137.61, 12404.85, 12788.81, 13108.27, 13392.59]","[21127, 46875, 21126, 21125, 21124]"
17674901,"[20695.92, 20963.16, 21347.12, 21666.58, 21950.91]","[21127, 46875, 21126, 21125, 21124]"
17677322,"[17272.6, 17539.84, 17923.8, 18243.26, 18527.59]","[21127, 46875, 21126, 21125, 21124]"
17687533,"[15757.7, 16024.95, 16408.91, 16728.37, 17012.69]","[21127, 46875, 21126, 21125, 21124]"
17689274,"[16888.63, 17155.88, 17539.83, 17859.29, 18143.62]","[21127, 46875, 21126, 21125, 21124]"
17689725,"[16923.22, 17190.47, 17574.43, 17893.89, 18178.21]","[21127, 46875, 21126, 21125, 21124]"
17691800,"[17572.19, 17839.44, 18223.39, 18542.85, 18827.18]","[21127, 46875, 21126, 21125, 21124]"
17694637,"[17665.68, 17932.93, 18316.89, 18636.35, 18920.67]","[21127, 46875, 21126, 21125, 21124]"
17698164,"[16587.57, 16854.82, 17238.77, 17558.23, 17842.56]","[21127, 46875, 21126, 21125, 21124]"
17705188,"[17371.96, 17639.21, 18023.17, 18342.63, 18626.95]","[21127, 46875, 21126, 21125, 21124]"
17711307,"[17133.13, 17400.37, 17784.33, 18103.79, 18388.12]","[21127, 46875, 21126, 21125, 21124]"
17714280,"[17313.59, 17580.83, 17964.79, 18284.25, 18568.58]","[21127, 46875, 21126, 21125, 21124]"
17720163,"[17423.84, 17691.08, 18075.04, 18394.5, 18678.82]","[21127, 46875, 21126, 21125, 21124]"
17721164,"[17495.5, 17762.74, 18146.7, 18466.16, 18750.48]","[21127, 46875, 21126, 21125, 21124]"
17722147,"[17734.31, 18001.56, 18385.51, 18704.97, 18989.3]","[21127, 46875, 21126, 21125, 21124]"
16608485,"[15498.57, 15765.82, 16149.78, 16469.23, 16753.56]","[21127, 46875, 21126, 21125, 21124]"
16975202,"[16729.8, 16997.04, 17381.0, 17700.46, 17984.79]","[21127, 46875, 21126, 21125, 21124]"
17206591,"[16636.5, 16903.74, 17287.7, 17607.16, 17891.49]","[21127, 46875, 21126, 21125, 21124]"
17365287,"[17416.11, 17683.35, 18067.31, 18386.77, 18671.1]","[21127, 46875, 21126, 21125, 21124]"
17496689,"[17175.57, 17442.81, 17826.77, 18146.23, 18430.56]","[21127, 46875, 21126, 21125, 21124]"
17533386,"[19012.36, 19279.6, 19663.56, 19983.02, 20267.35]","[21127, 46875, 21126, 21125, 21124]"
17538052,"[17516.21, 17783.45, 18167.41, 18486.87, 18771.2]","[21127, 46875, 21126, 21125, 21124]"
17592996,"[16531.12, 16798.37, 17182.32, 17501.78, 17786.11]","[21127, 46875, 21126, 21125, 21124]"
17606244,"[17283.04, 17550.28, 17934.24, 18253.7, 18538.03]","[21127, 46875, 21126, 21125, 21124]"
17607664,"[17016.34, 17283.59, 17667.55, 17987.01, 18271.33]","[21127, 46875, 21126, 21125, 21124]"
17667724,"[16904.26, 17171.5, 17555.46, 17874.92, 18159.25]","[21127, 46875, 21126, 21125, 21124]"
17667890,"[17054.87, 17322.11, 17706.07, 18025.53, 18309.85]","[21127, 46875, 21126, 21125, 21124]"
12581451,"[81124.33, 81391.57, 81775.53, 82094.99, 82379.32]","[21127, 46875, 21126, 21125, 21124]"
17109883,"[81042.95, 81310.2, 81694.15, 82013.61, 82297.94]","[21127, 46875, 21126, 21125, 21124]"
17716668,"[81360.6, 81627.85, 82011.8, 82331.27, 82615.59]","[21127, 46875, 21126, 21125, 21124]"
17720131,"[82598.78, 82866.02, 83249.98, 83569.45, 83853.77]","[21127, 46875, 21126, 21125, 21124]"
17725115,"[81657.81, 81925.05, 82309.02, 82628.47, 82912.8]","[21127, 46875, 21126, 21125, 21124]"
17732243,"[81618.01, 81885.26, 82269.21, 82588.67, 82873.0]","[21127, 46875, 21126, 21125, 21124]"
17733556,"[81124.45, 81391.69, 81775.64, 82095.1, 82379.43]","[21127, 46875, 21126, 21125, 21124]"
17733559,"[81413.27, 81680.51, 82064.47, 82383.92, 82668.25]","[21127, 46875, 21126, 21125, 21124]"
17737248,"[80709.52, 80976.76, 81360.71, 81680.17, 81964.5]","[21127, 46875, 21126, 21125, 21124]"
17737428,"[81167.03, 81434.27, 81818.23, 82137.69, 82422.02]","[21127, 46875, 21126, 21125, 21124]"
17737496,"[78454.98, 78722.22, 79106.18, 79425.64, 79709.97]","[21127, 46875, 21126, 21125, 21124]"
17747180,"[81639.55, 81906.8, 82290.76, 82610.22, 82894.55]","[21127, 46875, 21126, 21125, 21124]"
17747962,"[79696.78, 79964.02, 80347.98, 80667.44, 80951.77]","[21127, 46875, 21126, 21125, 21124]"
17748968,"[81524.32, 81791.56, 82175.52, 82494.98, 82779.3]","[21127, 46875, 21126, 21125, 21124]"
17749313,"[80650.95, 80918.2, 81302.15, 81621.61, 81905.94]","[21127, 46875, 21126, 21125, 21124]"
17751732,"[81461.87, 81729.11, 82113.06, 82432.52, 82716.85]","[21127, 46875, 21126, 21125, 21124]"
17752204,"[80118.97, 80386.22, 80770.17, 81089.63, 81373.96]","[21127, 46875, 21126, 21125, 21124]"
17753690,"[80984.66, 81251.91, 81635.86, 81955.32, 82239.65]","[21127, 46875, 21126, 21125, 21124]"
17753885,"[84263.27, 84530.51, 84914.47, 85233.93, 85518.26]","[21127, 46875, 21126, 21125, 21124]"
16263794,"[80817.29, 81084.53, 81468.49, 81787.95, 82072.28]","[21127, 46875, 21126, 21125, 21124]"
17692654,"[77382.63, 77649.87, 78033.83, 78353.28, 78637.61]","[21127, 46875, 21126, 21125, 21124]"
17703028,"[79676.55, 79943.8, 80327.75, 80647.21, 80931.54]","[21127, 46875, 21126, 21125, 21124]"
17712786,"[82452.49, 82719.73, 83103.7, 83423.15, 83707.48]","[21127, 46875, 21126, 21125, 21124]"
17716459,"[80080.94, 80348.19, 80732.14, 81051.6, 81335.93]","[21127, 46875, 21126, 21125, 21124]"
11450818,"[148175.27, 148442.5, 148826.47, 149145.92, 149430.25]","[21127, 46875, 21126, 21125, 21124]"
12816549,"[147891.42, 148158.66, 148542.63, 148862.08, 149146.41]","[21127, 46875, 21126, 21125, 21124]"
15190335,"[149581.94, 149849.19, 150233.14, 150552.61, 150836.94]","[21127, 46875, 21126, 21125, 21124]"
17722498,"[146144.08, 146411.33, 146795.28, 147114.73, 147399.06]","[21127, 46875, 21126, 21125, 21124]"
17744962,"[149055.7, 149322.95, 149706.91, 150026.38, 150310.7]","[21127, 46875, 21126, 21125, 21124]"
17745162,"[145775.7, 146042.95, 146426.91, 146746.36, 147030.69]","[21127, 46875, 21126, 21125, 21124]"
17745987,"[145369.67, 145636.91, 146020.88, 146340.33, 146624.66]","[21127, 46875, 21126, 21125, 21124]"
17747033,"[150881.86, 151149.11, 151533.06, 151852.53, 152136.86]","[21127, 46875, 21126, 21125, 21124]"
17747041,"[146297.47, 146564.72, 146948.67, 147268.14, 147552.45]","[21127, 46875, 21126, 21125, 21124]"
17747792,"[156819.45, 157103.55, 175361.67, 175362.86, 175368.31]","[21124, 46875, 21125, 21127, 21126]"
17749287,"[157200.98, 157485.08, 175743.2, 175744.39, 175749.84]","[21124, 46875, 21125, 21127, 21126]"
17749436,"[157780.31, 158064.41, 176322.53, 176323.72, 176329.17]","[21124, 46875, 21125, 21127, 21126]"
17749807,"[155237.72, 155521.81, 173779.94, 173781.13, 173786.58]","[21124, 46875, 21125, 21127, 21126]"
17749920,"[153803.86, 154087.94, 172346.06, 172347.25, 172352.7]","[21124, 46875, 21125, 21127, 21126]"
17751707,"[156845.39, 157129.48, 175387.61, 175388.8, 175394.25]","[21124, 46875, 21125, 21127, 21126]"
17751796,"[154397.55, 154681.63, 172939.75, 172940.94, 172946.39]","[21124, 46875, 21125, 21127, 21126]"
17753212,"[157502.14, 157786.23, 176044.36, 176045.55, 176051.0]","[21124, 46875, 21125, 21127, 21126]"
17753307,"[153237.78, 153521.86, 171779.98, 171781.17, 171786.63]","[21124, 46875, 21125, 21127, 21126]"
17753424,"[158027.94, 158312.03, 176570.16, 176571.34, 176576.8]","[21124, 46875, 21125, 21127, 21126]"
14024433,"[156480.17, 156764.27, 175022.38, 175023.56, 175029.02]","[21124, 46875, 21125, 21127, 21126]"
17036966,"[155377.48, 155661.58, 173919.69, 173920.88, 173926.33]","[21124, 46875, 21125, 21127, 21126]"
17680156,"[154662.84, 154946.94, 173205.06, 173206.25, 173211.7]","[21124, 46875, 21125, 21127, 21126]"
17728814,"[154570.2, 154854.28, 173112.41, 173113.59, 173119.05]","[21124, 46875, 21125, 21127, 21126]"
17730084,"[154542.64, 154826.73, 173084.86, 173086.05, 173091.5]","[21124, 46875, 21125, 21127, 21126]"
17730545,"[156590.81, 156874.91, 175133.03, 175134.22, 175139.67]","[21124, 46875, 21125, 21127, 21126]"
17732896,"[154250.8, 154534.89, 172793.02, 172794.2, 172799.66]","[21124, 46875, 21125, 21127, 21126]"
17733011,"[155958.48, 156242.56, 174500.69, 174501.88, 174507.33]","[21124, 46875, 21125, 21127, 21126]"
17735266,"[154430.38, 154714.47, 172972.59, 172973.78, 172979.23]","[21124, 46875, 21125, 21127, 21126]"
17736079,"[154860.98, 155145.08, 173403.2, 173404.39, 173409.84]","[21124, 46875, 21125, 21127, 21126]"
17737383,"[157657.67, 157941.77, 176199.89, 176201.08, 176206.53]","[21124, 46875, 21125, 21127, 21126]"
17737812,"[158903.31, 159187.41, 177445.53, 177446.72, 177452.17]","[21124, 46875, 21125, 21127, 21126]"
17738455,"[153451.03, 153735.11, 171993.23, 171994.42, 171999.88]","[21124, 46875, 21125, 21127, 21126]"
17739550,"[154566.13, 154850.22, 173108.34, 173109.53, 173114.98]","[21124, 46875, 21125, 21127, 21126]"
17741905,"[155952.69, 156236.78, 174494.91, 174496.09, 174501.55]","[21124, 46875, 21125, 21127, 21126]"
17743934,"[153831.67, 154115.77, 172373.88, 172375.06, 172380.52]","[21124, 46875, 21125, 21127, 21126]"
17744051,"[157839.83, 158123.92, 176382.05, 176383.23, 176388.69]","[21124, 46875, 21125, 21127, 21126]"
17744053,"[155391.16, 155675.25, 173933.38, 173934.56, 173940.02]","[21124, 46875, 21125, 21127, 21126]"
17744106,"[158112.42, 158396.52, 176654.63, 176655.81, 176661.27]","[21124, 46875, 21125, 21127, 21126]"
11250524,"[155685.69, 155969.78, 174227.91, 174229.09, 174234.55]","[21124, 46875, 21125, 21127, 21126]"
11824522,"[156146.61, 156430.7, 174688.83, 174690.02, 174695.47]","[21124, 46875, 21125, 21127, 21126]"
16231985,"[155647.55, 155931.64, 174189.77, 174190.95, 174196.41]","[21124, 46875, 21125, 21127, 21126]"
17521195,"[158995.36, 159279.45, 177537.58, 177538.77, 177544.22]","[21124, 46875, 21125, 21127, 21126]"
17574405,"[156024.19, 156308.28, 174566.39, 174567.58, 174573.03]","[21124, 46875, 21125, 21127, 21126]"
17609735,"[155748.84, 156032.92, 174291.05, 174292.23, 174297.69]","[21124, 46875, 21125, 21127, 21126]"
17650230,"[155203.53, 155487.63, 173745.73, 173746.92, 173752.38]","[21124, 46875, 21125, 21127, 21126]"
17652038,"[155265.75, 155549.84, 173807.97, 173809.16, 173814.61]","[21124, 46875, 21125, 21127, 21126]"
17692962,"[157082.86, 157366.95, 175625.08, 175626.27, 175631.72]","[21124, 46875, 21125, 21127, 21126]"
17694639,"[156555.53, 156839.63, 175097.75, 175098.94, 175104.39]","[21124, 46875, 21125, 21127, 21126]"
17695653,"[154345.95, 154630.05, 172888.16, 172889.34, 172894.8]","[21124, 46875, 21125, 21127, 21126]"
17697636,"[155195.73, 155479.83, 173737.95, 173739.14, 173744.59]","[21124, 46875, 21125, 21127, 21126]"
17708131,"[155060.77, 155344.86, 173602.98, 173604.17, 173609.63]","[21124, 46875, 21125, 21127, 21126]"
17710239,"[157817.83, 158101.92, 176360.05, 176361.23, 176366.69]","[21124, 46875, 21125, 21127, 21126]"
17712285,"[156171.88, 156455.97, 174714.08, 174715.27, 174720.72]","[21124, 46875, 21125, 21127, 21126]"
17722108,"[153863.98, 154148.08, 172406.2, 172407.39, 172412.84]","[21124, 46875, 21125, 21127, 21126]"
17727212,"[154264.34, 154548.42, 172806.55, 172807.73, 172813.19]","[21124, 46875, 21125, 21127, 21126]"
17728545,"[154363.25, 154647.34, 172905.47, 172906.66, 172912.11]","[21124, 46875, 21125, 21127, 21126]"
15445580,"[154077.56, 154361.66, 172619.78, 172620.97, 172626.42]","[21124, 46875, 21125, 21127, 21126]"
17432678,"[158548.92, 158833.02, 177091.14, 177092.33, 177097.78]","[21124, 46875, 21125, 21127, 21126]"
17473218,"[155272.88, 155556.95, 173815.08, 173816.27, 173821.72]","[21124, 46875, 21125, 21127, 21126]"
17418942,"[139311.42, 139595.52, 157853.64, 157854.83, 157860.28]","[21124, 46875, 21125, 21127, 21126]"
17735628,"[139201.88, 139485.97, 157744.09, 157745.28, 157750.73]","[21124, 46875, 21125, 21127, 21126]"
17747915,"[139304.69, 139588.78, 157846.91, 157848.09, 157853.55]","[21124, 46875, 21125, 21127, 21126]"
17600032,"[231441.02, 231725.09, 249983.22, 249984.41, 249989.86]","[21124, 46875, 21125, 21127, 21126]"
16896101,"[30454.58, 30738.67, 33093.0, 33094.19, 33099.64]","[21124, 46875, 21125, 21127, 21126]"
17069705,"[31918.63, 31919.81, 31925.27, 32401.79, 32685.88]","[21125, 21127, 21126, 21124, 46875]"
17597544,"[31505.43, 31506.62, 31512.07, 33486.71, 33770.8]","[21125, 21127, 21126, 21124, 46875]"
17692931,"[31124.61, 31125.79, 31131.25, 34322.36, 34606.45]","[21125, 21127, 21126, 21124, 46875]"
17713112,"[30183.29, 30467.38, 32214.14, 32215.33, 32220.78]","[21124, 46875, 21125, 21127, 21126]"
17727201,"[30557.95, 30842.04, 32322.18, 32323.37, 32328.82]","[21124, 46875, 21125, 21127, 21126]"
17729411,"[28661.11, 28945.2, 33392.48, 33393.67, 33399.12]","[21124, 46875, 21125, 21127, 21126]"
17729460,"[28776.23, 29060.32, 31778.71, 31779.9, 31785.35]","[21124, 46875, 21125, 21127, 21126]"
17733548,"[29511.79, 29795.88, 31776.1, 31777.28, 31782.74]","[21124, 46875, 21125, 21127, 21126]"
17738392,"[32068.12, 32069.3, 32074.76, 32551.28, 32835.37]","[21125, 21127, 21126, 21124, 46875]"
17745479,"[31752.49, 31753.68, 31759.13, 33257.58, 33541.67]","[21125, 21127, 21126, 21124, 46875]"
17748784,"[30810.05, 30811.24, 30816.7, 31293.21, 31577.31]","[21125, 21127, 21126, 21124, 46875]"
17752805,"[30675.24, 30676.42, 30681.88, 33583.5, 33867.59]","[21125, 21127, 21126, 21124, 46875]"
15889337,"[27264.31, 27265.5, 27270.95, 38625.54, 38909.64]","[21125, 21127, 21126, 21124, 46875]"
16336743,"[27403.32, 27404.51, 27409.96, 38764.55, 39048.65]","[21125, 21127, 21126, 21124, 46875]"
17559172,"[27522.29, 27523.48, 27528.93, 38883.52, 39167.62]","[21125, 21127, 21126, 21124, 46875]"
17667101,"[27943.54, 27944.73, 27950.19, 38281.45, 38565.54]","[21125, 21127, 21126, 21124, 46875]"
17726207,"[28716.64, 28717.82, 28723.28, 40077.87, 40361.96]","[21125, 21127, 21126, 21124, 46875]"
17733748,"[27990.68, 27991.87, 27997.32, 39351.91, 39636.0]","[21125, 21127, 21126, 21124, 46875]"
17745309,"[26828.71, 26829.9, 26835.35, 38189.95, 38474.04]","[21125, 21127, 21126, 21124, 46875]"
17746279,"[29044.84, 29046.03, 29051.49, 38087.94, 38372.04]","[21125, 21127, 21126, 21124, 46875]"
17749662,"[30279.5, 30280.69, 30286.14, 37349.12, 37633.21]","[21125, 21127, 21126, 21124, 46875]"
17752136,"[27971.54, 27972.73, 27978.18, 39332.77, 39616.87]","[21125, 21127, 21126, 21124, 46875]"
17752589,"[30254.13, 30255.31, 30260.77, 37323.75, 37607.84]","[21125, 21127, 21126, 21124, 46875]"
17518018,"[44580.6, 44581.79, 44587.24, 48550.93, 48835.02]","[21125, 21127, 21126, 21124, 46875]"
17533004,"[41472.64, 41756.73, 45590.57, 45591.75, 45597.21]","[21124, 46875, 21125, 21127, 21126]"
17530953,"[68307.89, 68591.98, 86850.1, 86851.29, 86856.74]","[21124, 46875, 21125, 21127, 21126]"
17748426,"[296641.47, 296925.56, 315183.69, 315184.88, 315190.31]","[21124, 46875, 21125, 21127, 21126]"
13915417,"[78344.02, 78628.11, 96886.23, 96887.42, 96892.88]","[21124, 46875, 21125, 21127, 21126]"
17734248,"[77529.33, 77813.42, 96071.55, 96072.73, 96078.19]","[21124, 46875, 21125, 21127, 21126]"
17698266,"[28144.51, 28145.7, 28151.15, 39505.75, 39789.84]","[21125, 21127, 21126, 21124, 46875]"
17711090,"[26303.42, 26304.61, 26310.06, 37664.65, 37948.75]","[21125, 21127, 21126, 21124, 46875]"
17733960,"[26127.79, 26128.98, 26134.43, 37489.03, 37773.12]","[21125, 21127, 21126, 21124, 46875]"
17735563,"[26615.05, 26616.24, 26621.69, 37236.25, 37520.34]","[21125, 21127, 21126, 21124, 46875]"
