rental_id,top_distances,top_school_ids
17532958,"[168847.34, 172366.41, 175744.78, 176348.53, 241949.33]","[2708, 7997, 1642, 4332, 5566]"
17628681,"[167565.53, 171084.59, 174462.97, 175066.72, 240667.52]","[2708, 7997, 1642, 4332, 5566]"
16440316,"[3058.66, 61273.61, 66199.2, 90490.02, 93631.23]","[4661, 5133, 2109, 1667, 8290]"
16499485,"[2583.03, 59882.29, 64807.87, 89098.69, 92239.91]","[4661, 5133, 2109, 1667, 8290]"
16707980,"[3209.99, 58058.02, 62983.6, 87274.42, 90415.64]","[4661, 5133, 2109, 1667, 8290]"
17612160,"[3245.05, 58535.28, 63460.86, 87751.69, 90892.9]","[4661, 5133, 2109, 1667, 8290]"
17625312,"[2810.34, 59289.54, 64215.12, 88505.94, 91647.16]","[4661, 5133, 2109, 1667, 8290]"
17731818,"[1903.96, 59878.02, 64803.61, 89094.42, 92235.64]","[4661, 5133, 2109, 1667, 8290]"
17738374,"[3438.3, 58454.38, 63379.97, 87670.79, 90812.0]","[4661, 5133, 2109, 1667, 8290]"
17749382,"[3314.95, 58562.11, 63487.7, 87778.52, 90919.73]","[4661, 5133, 2109, 1667, 8290]"
17751686,"[2474.1, 59055.97, 63981.55, 88272.38, 91413.59]","[4661, 5133, 2109, 1667, 8290]"
14150869,"[2119.87, 61146.93, 66072.51, 90363.33, 93504.54]","[4661, 5133, 2109, 1667, 8290]"
16571797,"[1484.05, 60654.9, 65580.48, 89871.3, 93012.52]","[4661, 5133, 2109, 1667, 8290]"
16781967,"[1163.91, 60222.46, 65148.04, 89438.86, 92580.07]","[4661, 5133, 2109, 1667, 8290]"
17176988,"[950.79, 65422.85, 70348.44, 94639.26, 97780.47]","[4661, 5133, 2109, 1667, 8290]"
17624956,"[2164.47, 64632.88, 69558.46, 93849.28, 96990.49]","[4661, 5133, 2109, 1667, 8290]"
17742332,"[336.43, 62014.54, 66940.12, 91230.94, 94372.16]","[4661, 5133, 2109, 1667, 8290]"
17746914,"[191.11, 61592.06, 66517.64, 90808.46, 93949.68]","[4661, 5133, 2109, 1667, 8290]"
17752661,"[372.03, 65979.45, 70905.04, 95195.86, 98337.07]","[4661, 5133, 2109, 1667, 8290]"
16432248,"[2241.81, 61303.09, 66228.67, 90519.49, 93660.7]","[4661, 5133, 2109, 1667, 8290]"
17488327,"[2172.49, 64640.89, 69566.48, 93857.3, 96998.51]","[4661, 5133, 2109, 1667, 8290]"
17510840,"[2399.82, 64868.23, 69793.8, 94084.63, 97225.84]","[4661, 5133, 2109, 1667, 8290]"
17712261,"[1919.66, 65520.39, 70445.97, 94736.79, 97878.0]","[4661, 5133, 2109, 1667, 8290]"
17712793,"[1294.39, 61856.91, 66782.49, 91073.31, 94214.52]","[4661, 5133, 2109, 1667, 8290]"
17519803,"[32047.02, 67948.48, 72936.06, 75185.36, 217429.08]","[7893, 5202, 3933, 4458, 1698]"
17617803,"[31987.21, 68008.3, 72995.88, 75245.17, 217488.89]","[7893, 5202, 3933, 4458, 1698]"
17642170,"[18829.93, 85938.38, 201646.44, 212404.34, 228182.09]","[7122, 4458, 5230, 6249, 1698]"
17720101,"[6834.63, 10044.9, 20449.68, 208093.34, 209588.55]","[1964, 4269, 3696, 1713, 5153]"
15628231,"[6434.55, 34687.84, 38144.52, 38887.73, 216601.69]","[4905, 1866, 5295, 5281, 5426]"
17751672,"[721.57, 774.28, 2495.81, 32200.12, 210640.86]","[5044, 5271, 8271, 8003, 1886]"
17751750,"[721.57, 774.28, 2495.81, 32200.12, 210640.86]","[5044, 5271, 8271, 8003, 1886]"
17736475,"[744.05, 796.75, 2518.28, 32222.59, 210663.33]","[5044, 5271, 8271, 8003, 1886]"
17681811,"[678.82, 731.53, 2548.69, 32157.36, 210693.75]","[5044, 5271, 8271, 8003, 1886]"
17739910,"[537.32, 1258.88, 1311.58, 32766.9, 209877.02]","[1905, 5044, 5271, 8003, 1886]"
17745672,"[495.97, 1131.28, 1183.98, 32667.88, 210360.63]","[1905, 5044, 5271, 8003, 1886]"
17717979,"[489.38, 1527.03, 37428.54, 39478.26, 209706.95]","[1905, 5044, 6212, 8003, 1886]"
17750997,"[489.38, 1527.03, 37428.54, 39478.26, 209706.95]","[1905, 5044, 6212, 8003, 1886]"
15570253,"[1967.9, 5418.74, 35979.24, 37642.74, 210262.72]","[5044, 2100, 8748, 6212, 1886]"
17165217,"[1770.62, 5221.46, 35792.69, 37456.19, 210661.61]","[5044, 2100, 8748, 6212, 1886]"
17744919,"[2006.79, 5457.64, 36237.12, 37900.62, 210257.17]","[5044, 2100, 8748, 6212, 1886]"
17746635,"[1791.01, 5241.86, 35813.09, 37476.58, 210637.47]","[5044, 2100, 8748, 6212, 1886]"
17751097,"[1971.05, 5421.89, 35982.39, 37645.89, 210265.86]","[5044, 2100, 8748, 6212, 1886]"
10715072,"[1703.72, 4950.32, 30174.01, 36278.65, 210687.84]","[5044, 2100, 6212, 8748, 1886]"
17002873,"[1944.66, 5203.3, 36357.61, 38021.1, 210364.92]","[5044, 2100, 8748, 6212, 1886]"
17751729,"[974.59, 2788.31, 4876.69, 32457.19, 211146.94]","[5044, 8271, 2100, 8003, 1886]"
17750433,"[1425.72, 5295.18, 35884.0, 39597.23, 210752.92]","[5044, 2100, 8748, 8003, 1886]"
17726225,"[1402.47, 5318.42, 32885.07, 35907.25, 210776.17]","[5044, 2100, 8003, 8748, 1886]"
17727343,"[1409.85, 5311.05, 35899.88, 39613.1, 210768.8]","[5044, 2100, 8748, 8003, 1886]"
17598161,"[1276.69, 5040.25, 33418.06, 35997.84, 210866.77]","[5044, 2100, 8003, 8748, 1886]"
17674443,"[1409.85, 5311.05, 35899.88, 39613.1, 210768.8]","[5044, 2100, 8748, 8003, 1886]"
17752142,"[1609.75, 5060.59, 33438.41, 35992.0, 210863.36]","[5044, 2100, 8003, 8748, 1886]"
17407096,"[1808.51, 5009.98, 32010.54, 36621.13, 210510.2]","[5044, 2100, 2024, 8748, 1886]"
17680449,"[1058.94, 6317.09, 191820.81, 194270.19, 203053.66]","[2116, 1896, 2460, 3774, 818]"
17680940,"[1058.94, 6317.09, 191820.81, 194270.19, 203053.66]","[2116, 1896, 2460, 3774, 818]"
17721205,"[1000.87, 6303.51, 191807.23, 194256.59, 203040.08]","[2116, 1896, 2460, 3774, 818]"
17736199,"[703.27, 2006.51, 6135.26, 192028.06, 203260.91]","[2116, 8231, 1896, 2460, 818]"
17738355,"[771.58, 2129.07, 6646.91, 192150.63, 203383.47]","[2116, 8231, 1896, 2460, 818]"
17739035,"[619.24, 2288.28, 6265.31, 192309.84, 203542.69]","[2116, 8231, 1896, 2460, 818]"
17742463,"[842.6, 2150.79, 6668.63, 192172.34, 203405.19]","[2116, 8231, 1896, 2460, 818]"
17734802,"[618.96, 2288.01, 6265.03, 192309.56, 203542.41]","[2116, 8231, 1896, 2460, 818]"
17707133,"[560.63, 2229.68, 6206.7, 192251.23, 203484.08]","[2116, 8231, 1896, 2460, 818]"
17680572,"[919.89, 1748.56, 5877.32, 191770.13, 203002.97]","[2116, 8231, 1896, 2460, 818]"
17732251,"[1092.58, 5209.2, 194038.23, 197968.91, 202821.72]","[8231, 1896, 3774, 1, 818]"
17744026,"[1092.58, 5209.2, 194038.23, 197968.91, 202821.72]","[8231, 1896, 3774, 1, 818]"
17742306,"[1065.21, 5181.83, 194010.86, 197941.53, 202794.34]","[8231, 1896, 3774, 1, 818]"
17752173,"[1170.07, 5286.7, 194115.73, 198046.41, 202899.2]","[8231, 1896, 3774, 1, 818]"
8643089,"[1131.65, 5248.27, 194077.3, 198007.97, 202860.78]","[8231, 1896, 3774, 1, 818]"
15669104,"[1156.16, 5272.78, 194101.81, 198032.48, 202885.3]","[8231, 1896, 3774, 1, 818]"
17744049,"[1156.16, 5272.78, 194101.81, 198032.48, 202885.3]","[8231, 1896, 3774, 1, 818]"
8435522,"[1049.55, 5161.47, 194427.25, 198357.92, 203210.72]","[8231, 1896, 3774, 1, 818]"
17727411,"[1167.63, 5284.25, 194113.28, 198043.95, 202896.77]","[8231, 1896, 3774, 1, 818]"
17736745,"[1182.07, 5298.69, 194127.72, 198058.39, 202911.2]","[8231, 1896, 3774, 1, 818]"
8642282,"[1131.65, 5248.27, 194077.3, 198007.97, 202860.78]","[8231, 1896, 3774, 1, 818]"
15625170,"[23430.63, 210341.63, 212548.47, 213115.86, 226876.58]","[2563, 3067, 4359, 1938, 4401]"
14866098,"[34866.26, 83188.95, 98004.15, 98949.02, 100325.38]","[2033, 5040, 5488, 2655, 5239]"
17701456,"[34033.02, 82355.7, 97170.91, 98115.77, 99492.15]","[2033, 5040, 5488, 2655, 5239]"
17734010,"[35292.58, 83615.26, 98430.46, 99375.33, 100751.7]","[2033, 5040, 5488, 2655, 5239]"
17742636,"[34875.95, 83198.63, 98013.84, 98958.7, 100335.07]","[2033, 5040, 5488, 2655, 5239]"
17744606,"[34947.45, 83270.13, 98085.34, 99030.2, 100406.58]","[2033, 5040, 5488, 2655, 5239]"
17750776,"[35288.3, 83610.98, 98426.19, 99371.05, 100747.42]","[2033, 5040, 5488, 2655, 5239]"
17753797,"[33929.54, 82252.22, 97067.42, 98012.29, 99388.66]","[2033, 5040, 5488, 2655, 5239]"
17678233,"[34621.67, 82944.35, 97759.55, 98704.42, 100080.79]","[2033, 5040, 5488, 2655, 5239]"
17752534,"[34770.41, 83093.09, 97908.3, 98853.16, 100229.54]","[2033, 5040, 5488, 2655, 5239]"
17741030,"[35925.82, 72402.86, 84248.51, 100008.58, 101384.95]","[2033, 8804, 5040, 2655, 5239]"
17334722,"[40072.04, 40320.96, 103209.93, 104154.8, 112638.7]","[2033, 5171, 5488, 2655, 2043]"
17555213,"[39764.68, 40013.59, 102902.56, 103847.43, 111634.31]","[2033, 5171, 5488, 2655, 2043]"
17668315,"[38644.2, 38893.11, 101782.09, 102726.95, 110513.83]","[2033, 5171, 5488, 2655, 2043]"
17699190,"[37775.47, 38024.38, 100913.35, 101858.22, 109645.1]","[2033, 5171, 5488, 2655, 2043]"
17699045,"[33931.2, 70408.24, 82253.88, 97069.09, 99390.33]","[2033, 8804, 5040, 5488, 5239]"
17742704,"[34983.04, 71460.08, 83305.73, 98120.93, 100442.17]","[2033, 8804, 5040, 5488, 5239]"
17748168,"[34081.29, 70558.33, 82403.97, 97219.17, 99540.41]","[2033, 8804, 5040, 5488, 5239]"
17750835,"[35208.35, 71685.38, 83531.03, 98346.23, 100667.48]","[2033, 8804, 5040, 5488, 5239]"
17607796,"[33684.06, 70161.09, 82006.74, 96821.95, 99143.18]","[2033, 8804, 5040, 5488, 5239]"
17692546,"[3148.59, 77074.32, 86724.39, 102699.69, 112364.45]","[4112, 8068, 2062, 4935, 4341]"
17748711,"[1917.84, 3751.93, 76055.55, 85705.63, 111345.69]","[5013, 4112, 8068, 2062, 4341]"
17591353,"[81138.55, 87439.43, 113079.49, 187619.52, 191147.63]","[5161, 2062, 4341, 4893, 5184]"
17729776,"[29326.54, 77806.88, 87456.95, 103432.25, 113097.02]","[5438, 8068, 2062, 4935, 4341]"
16771922,"[77651.78, 87301.85, 103277.15, 112941.91, 176373.59]","[8068, 2062, 4935, 4341, 8750]"
17752160,"[32060.95, 77797.11, 87447.18, 103422.48, 176518.91]","[5438, 8068, 2062, 4935, 8750]"
17746765,"[1899.58, 34313.37, 58240.07, 60395.95, 83067.95]","[4887, 2068, 5464, 7747, 1942]"
17573717,"[1991.2, 32567.0, 57791.46, 59947.34, 82619.34]","[4887, 2068, 5464, 7747, 1942]"
17667640,"[1700.8, 34114.6, 57900.0, 60055.88, 82727.88]","[4887, 2068, 5464, 7747, 1942]"
17731428,"[3052.44, 43962.04, 70693.09, 93965.79, 115972.35]","[1849, 4695, 2104, 5289, 8827]"
17736648,"[2615.96, 43143.45, 69874.48, 94444.7, 115153.76]","[1849, 4695, 2104, 5289, 8827]"
17741941,"[2745.41, 43091.82, 69822.86, 94393.07, 115102.13]","[1849, 4695, 2104, 5289, 8827]"
17745994,"[2893.14, 43874.7, 70605.73, 93955.89, 115885.01]","[1849, 4695, 2104, 5289, 8827]"
17721614,"[1535.32, 41101.35, 70686.48, 96530.33, 115965.76]","[1849, 4695, 2104, 5289, 8827]"
17017682,"[68890.03, 69388.05, 97542.44, 117627.62, 141094.31]","[3401, 2129, 6245, 2899, 2912]"
17723404,"[67622.46, 68120.47, 96274.86, 116360.04, 139826.73]","[3401, 2129, 6245, 2899, 2912]"
17723242,"[41228.43, 42131.5, 84688.49, 146534.98, 207737.11]","[3947, 3315, 2188, 3255, 3237]"
17029513,"[80886.98, 158985.64, 194183.3, 194582.92, 196771.09]","[7845, 2259, 6221, 3028, 2253]"
16871211,"[65703.69, 143802.34, 179000.0, 179399.63, 181587.81]","[7845, 2259, 6221, 3028, 2253]"
17728740,"[77489.25, 153037.59, 155587.92, 190785.56, 193373.38]","[7845, 5396, 2259, 6221, 2253]"
17744595,"[36913.35, 49676.02, 94220.74, 96268.98, 152194.91]","[5193, 2259, 1856, 3284, 5066]"
17749793,"[9658.02, 10932.71, 11535.68, 51379.12, 98974.88]","[1701, 1816, 2104, 2259, 5048]"
17734156,"[17422.94, 147009.59, 152845.97, 155943.98, 157686.94]","[2617, 2966, 2383, 2295, 8050]"
16740821,"[4015.61, 4122.6, 10460.4, 26399.82, 78887.97]","[7560, 5210, 2329, 4967, 4143]"
17749044,"[10579.86, 11642.76, 27177.37, 39244.72, 151037.64]","[2247, 2329, 4967, 8913, 4908]"
17745191,"[538.25, 156954.08, 167313.13, 168246.48, 172154.11]","[2617, 2730, 2383, 2419, 8050]"
14995081,"[1134.48, 9886.69, 20885.12, 22312.48, 107049.89]","[3993, 3265, 2457, 8065, 5173]"
17746237,"[2146.05, 2822.91, 52817.97, 61466.62, 136381.94]","[1, 818, 2815, 3774, 2460]"
17488401,"[2664.99, 2770.46, 52660.05, 61308.7, 136224.02]","[818, 1, 2815, 3774, 2460]"
17745536,"[2257.44, 2597.74, 52592.8, 61241.45, 136156.77]","[1, 818, 2815, 3774, 2460]"
17733535,"[754.47, 4177.71, 57094.26, 58993.07, 133908.38]","[818, 1, 8231, 3774, 2460]"
17743108,"[606.66, 4114.53, 57130.63, 59029.44, 133944.75]","[818, 1, 8231, 3774, 2460]"
17748136,"[1650.0, 3686.31, 57931.6, 59830.41, 134745.72]","[818, 1, 8231, 3774, 2460]"
17672087,"[512.44, 4209.42, 57036.41, 58935.22, 133850.53]","[818, 1, 8231, 3774, 2460]"
17752896,"[1506.17, 1949.78, 58251.07, 60149.88, 135065.2]","[818, 2116, 8231, 3774, 2460]"
14598757,"[1237.0, 1370.5, 57757.18, 59655.99, 134571.3]","[2116, 818, 8231, 3774, 2460]"
17733287,"[1237.0, 1370.5, 57757.18, 59655.99, 134571.3]","[2116, 818, 8231, 3774, 2460]"
17746629,"[1216.59, 1745.15, 57736.77, 59635.58, 134550.89]","[2116, 818, 8231, 3774, 2460]"
17663123,"[1091.07, 1619.63, 57611.25, 59510.06, 134425.38]","[2116, 818, 8231, 3774, 2460]"
17738163,"[1237.0, 1370.5, 57757.18, 59655.99, 134571.3]","[2116, 818, 8231, 3774, 2460]"
17723809,"[1435.88, 1487.59, 58441.34, 60340.15, 135255.47]","[2116, 818, 8231, 3774, 2460]"
17731370,"[1506.17, 1949.78, 58251.07, 60149.88, 135065.2]","[818, 2116, 8231, 3774, 2460]"
17684133,"[1484.01, 1927.62, 58228.91, 60127.72, 135043.03]","[818, 2116, 8231, 3774, 2460]"
17520350,"[1912.11, 2355.71, 2945.12, 60555.82, 135471.13]","[818, 2116, 1, 3774, 2460]"
17746835,"[1749.56, 2193.17, 3053.63, 60393.27, 135308.58]","[818, 2116, 1, 3774, 2460]"
17752673,"[1773.78, 2217.38, 2942.97, 60417.48, 135332.8]","[818, 2116, 1, 3774, 2460]"
17752815,"[2128.48, 2572.08, 3095.11, 60772.18, 135687.5]","[818, 2116, 1, 3774, 2460]"
17753310,"[1801.45, 2245.05, 3105.52, 60445.16, 135360.47]","[818, 2116, 1, 3774, 2460]"
17747368,"[1968.54, 2412.14, 2680.89, 60612.25, 135527.56]","[818, 2116, 1, 3774, 2460]"
17747595,"[1716.0, 2159.61, 3020.07, 60359.71, 135275.02]","[818, 2116, 1, 3774, 2460]"
17740803,"[1458.94, 1902.55, 3561.16, 60102.65, 135017.97]","[818, 2116, 1, 3774, 2460]"
17740826,"[1749.56, 2193.17, 3053.63, 60393.27, 135308.58]","[818, 2116, 1, 3774, 2460]"
17742671,"[1948.77, 2392.38, 2915.4, 60653.44, 135568.75]","[818, 2116, 1, 3774, 2460]"
17699802,"[1749.56, 2193.17, 3053.63, 60393.27, 135308.58]","[818, 2116, 1, 3774, 2460]"
17735114,"[1745.67, 2189.28, 2943.39, 60389.38, 135304.69]","[818, 2116, 1, 3774, 2460]"
17726301,"[1989.46, 2433.06, 2907.51, 60633.16, 135548.48]","[818, 2116, 1, 3774, 2460]"
13656222,"[1748.57, 2192.18, 3052.64, 60392.28, 135307.59]","[818, 2116, 1, 3774, 2460]"
17701308,"[2528.71, 2634.18, 2972.32, 61172.42, 136087.73]","[818, 1, 2116, 3774, 2460]"
17717071,"[1716.0, 2159.61, 3020.07, 60359.71, 135275.02]","[818, 2116, 1, 3774, 2460]"
17522947,"[1782.0, 2225.61, 3422.47, 60399.83, 135315.14]","[818, 2116, 1, 3774, 2460]"
17646831,"[1609.59, 2053.19, 3250.06, 60311.55, 135226.86]","[818, 2116, 1, 3774, 2460]"
17692007,"[1586.67, 2030.27, 3227.14, 60230.38, 135145.69]","[818, 2116, 1, 3774, 2460]"
16451814,"[1738.61, 2182.21, 2907.8, 60382.32, 135297.63]","[818, 2116, 1, 3774, 2460]"
16920130,"[1738.61, 2182.21, 2907.8, 60382.32, 135297.63]","[818, 2116, 1, 3774, 2460]"
17570611,"[1968.58, 2412.18, 2935.21, 60633.63, 135548.95]","[818, 2116, 1, 3774, 2460]"
17574771,"[1580.93, 2024.53, 3221.4, 60340.21, 135255.53]","[818, 2116, 1, 3774, 2460]"
15951794,"[2528.71, 2634.18, 2972.32, 61172.42, 136087.73]","[818, 1, 2116, 3774, 2460]"
17731164,"[50245.73, 73084.56, 78143.24, 102477.92, 198572.25]","[2241, 5414, 5256, 8718, 2479]"
17707407,"[12205.47, 31555.08, 34263.13, 107782.05, 122350.0]","[2506, 3535, 3381, 3620, 8707]"
17530953,"[20659.16, 40008.78, 42716.82, 115696.84, 121142.91]","[2506, 3535, 3381, 8707, 3620]"
17458665,"[11400.11, 67945.95, 67946.44, 70339.33, 77942.36]","[3535, 5370, 1855, 5615, 2560]"
15207710,"[900.92, 2681.72, 9390.52, 10609.43, 18110.87]","[8704, 8337, 3820, 2586, 2077]"
17738217,"[1692.13, 1815.53, 10181.73, 11400.64, 18902.08]","[8704, 8337, 3820, 2586, 2077]"
17741953,"[1408.96, 1496.96, 9986.57, 11205.48, 18706.92]","[8337, 8704, 3820, 2586, 2077]"
17743709,"[1534.78, 1873.98, 10363.58, 11582.49, 19083.93]","[8337, 8704, 3820, 2586, 2077]"
17750819,"[1523.23, 2143.19, 10632.79, 11851.7, 19353.14]","[8337, 8704, 3820, 2586, 2077]"
16112117,"[1498.05, 2092.46, 9987.65, 11206.56, 18708.0]","[8704, 8337, 3820, 2586, 2077]"
16566484,"[493.95, 2274.75, 8983.55, 10202.47, 17703.9]","[8704, 8337, 3820, 2586, 2077]"
17571042,"[1542.54, 2047.02, 10536.62, 11755.53, 19256.97]","[8337, 8704, 3820, 2586, 2077]"
17653618,"[818.32, 2599.11, 9307.92, 10526.83, 18028.27]","[8704, 8337, 3820, 2586, 2077]"
17679129,"[1523.23, 2143.19, 10632.79, 11851.7, 19353.14]","[8337, 8704, 3820, 2586, 2077]"
15964840,"[1424.25, 2956.25, 3970.07, 53135.18, 59605.84]","[2113, 2016, 2605, 2024, 2111]"
17653367,"[1424.25, 2956.25, 3970.07, 53135.18, 59605.84]","[2113, 2016, 2605, 2024, 2111]"
17741799,"[1424.25, 2956.25, 3970.07, 53135.18, 59605.84]","[2113, 2016, 2605, 2024, 2111]"
17726177,"[5088.02, 12410.42, 60676.77, 64517.26, 79447.09]","[2655, 2043, 5040, 5239, 5488]"
16999212,"[1150.19, 11850.72, 83850.72, 84604.02, 87070.38]","[2655, 2043, 5171, 5230, 5488]"
17727999,"[3422.86, 8671.93, 11942.28, 86311.39, 87064.69]","[2655, 7122, 2043, 5171, 5230]"
17039677,"[1000.71, 1695.66, 24777.74, 43693.33, 57944.57]","[5594, 8907, 5563, 5550, 2742]"
17724388,"[1848.18, 2495.64, 25577.72, 43278.33, 57529.57]","[5594, 8907, 5563, 5550, 2742]"
17740728,"[1003.48, 3298.0, 26380.07, 45044.1, 59295.34]","[5594, 8907, 5563, 5550, 2742]"
14791496,"[1779.61, 2427.07, 25509.15, 43209.76, 57461.0]","[5594, 8907, 5563, 5550, 2742]"
17621839,"[1705.85, 2353.31, 25435.39, 43147.79, 57399.04]","[5594, 8907, 5563, 5550, 2742]"
17717405,"[973.43, 3267.94, 26350.02, 45014.04, 59265.29]","[5594, 8907, 5563, 5550, 2742]"
17171763,"[2390.04, 3037.5, 3088.34, 43891.14, 58142.39]","[5594, 8907, 5602, 5550, 2742]"
17732472,"[2722.77, 3185.12, 3370.23, 43686.84, 57938.08]","[5594, 5602, 8907, 5550, 2742]"
17735436,"[2510.32, 3157.78, 4224.19, 43420.66, 57671.9]","[5594, 8907, 5602, 5550, 2742]"
17739885,"[2467.61, 2701.72, 3115.08, 43968.72, 58219.96]","[5594, 5602, 8907, 5550, 2742]"
17425873,"[2372.91, 3020.37, 4086.78, 43874.02, 58125.26]","[5594, 8907, 5602, 5550, 2742]"
17689728,"[600.77, 4123.53, 5568.09, 17237.05, 69073.55]","[8807, 8368, 8245, 2955, 2743]"
17733116,"[2839.21, 4629.94, 15909.31, 68718.0, 81696.36]","[8368, 8245, 2955, 2743, 8916]"
17747959,"[2862.4, 4653.12, 15932.5, 68741.19, 81719.55]","[8368, 8245, 2955, 2743, 8916]"
17745657,"[315.32, 3890.43, 16960.53, 69769.21, 82747.58]","[8807, 8368, 2955, 2743, 8916]"
17743623,"[5564.65, 8375.61, 54880.78, 59429.18, 72317.8]","[5145, 5559, 2784, 2932, 7839]"
17709230,"[5847.17, 8658.14, 55163.31, 59711.71, 72600.34]","[5145, 5559, 2784, 2932, 7839]"
17718855,"[5174.58, 7985.55, 54490.72, 59039.12, 71927.74]","[5145, 5559, 2784, 2932, 7839]"
17737369,"[5563.56, 8374.53, 54879.7, 59428.1, 72316.72]","[5145, 5559, 2784, 2932, 7839]"
17716622,"[5443.31, 8254.28, 54759.45, 59307.85, 72196.48]","[5145, 5559, 2784, 2932, 7839]"
17736527,"[5269.87, 8080.84, 54586.01, 59134.41, 72023.03]","[5145, 5559, 2784, 2932, 7839]"
17676363,"[5418.72, 8229.69, 54734.86, 59283.26, 72171.88]","[5145, 5559, 2784, 2932, 7839]"
17685597,"[5494.74, 8305.71, 54810.88, 59359.28, 72247.91]","[5145, 5559, 2784, 2932, 7839]"
17702009,"[5573.96, 8384.93, 54890.09, 59438.5, 72327.12]","[5145, 5559, 2784, 2932, 7839]"
17178943,"[5527.79, 55070.87, 59619.27, 72507.89, 83216.75]","[5145, 2784, 2932, 7839, 5573]"
17709172,"[5498.48, 55041.56, 59589.96, 72478.58, 83187.44]","[5145, 2784, 2932, 7839, 5573]"
16620011,"[5498.48, 55041.56, 59589.96, 72478.58, 83187.44]","[5145, 2784, 2932, 7839, 5573]"
17519540,"[5504.53, 55047.61, 59596.01, 72484.63, 83193.49]","[5145, 2784, 2932, 7839, 5573]"
17745608,"[1651.12, 2648.5, 3632.93, 5525.0, 5654.28]","[7839, 2784, 5145, 8889, 2932]"
17745609,"[1651.12, 2648.5, 3632.93, 5525.0, 5654.28]","[7839, 2784, 5145, 8889, 2932]"
17745630,"[1651.12, 2648.5, 3632.93, 5525.0, 5654.28]","[7839, 2784, 5145, 8889, 2932]"
17745637,"[1651.12, 2648.5, 3632.93, 5525.0, 5654.28]","[7839, 2784, 5145, 8889, 2932]"
17750976,"[1658.34, 2655.72, 3751.87, 5643.94, 5773.22]","[7839, 2784, 5145, 8889, 2932]"
17751685,"[1902.45, 2899.82, 3696.72, 5588.79, 5718.07]","[7839, 2784, 5145, 8889, 2932]"
17751930,"[667.83, 927.45, 2134.8, 4026.87, 4156.16]","[7839, 2784, 5145, 8889, 2932]"
17754068,"[1640.05, 2637.42, 3621.85, 5513.92, 5643.21]","[7839, 2784, 5145, 8889, 2932]"
17049980,"[1640.05, 2637.42, 3621.85, 5513.92, 5643.21]","[7839, 2784, 5145, 8889, 2932]"
17287276,"[1550.61, 2547.98, 3782.1, 5674.16, 5803.45]","[7839, 2784, 5145, 8889, 2932]"
17719009,"[1882.66, 2880.03, 3676.92, 5568.99, 5698.28]","[7839, 2784, 5145, 8889, 2932]"
17733039,"[819.23, 1927.69, 2952.11, 4844.18, 4973.46]","[7839, 2784, 5145, 8889, 2932]"
17738061,"[406.83, 1195.39, 2118.11, 4153.06, 4282.34]","[2784, 7839, 5145, 8889, 2932]"
13202315,"[223.95, 966.79, 1904.22, 3796.29, 3925.57]","[7839, 2784, 5145, 8889, 2932]"
17543915,"[985.91, 2094.37, 3118.79, 5010.86, 5140.14]","[7839, 2784, 5145, 8889, 2932]"
17728536,"[991.92, 1061.57, 2199.28, 4091.35, 4220.63]","[2784, 7839, 5145, 8889, 2932]"
17736447,"[2016.61, 3013.98, 3810.88, 5702.94, 6916.08]","[7839, 2784, 5145, 8889, 2932]"
17543925,"[1247.68, 2245.05, 3470.94, 5363.0, 5492.29]","[7839, 2784, 5145, 8889, 2932]"
17560750,"[1910.83, 2908.2, 3705.09, 5597.16, 5726.45]","[7839, 2784, 5145, 8889, 2932]"
17694628,"[985.91, 2094.37, 3118.79, 5010.86, 5140.14]","[7839, 2784, 5145, 8889, 2932]"
14253235,"[1571.06, 2568.43, 3802.54, 5694.61, 5823.9]","[7839, 2784, 5145, 8889, 2932]"
17695888,"[2292.24, 2570.21, 2772.84, 2988.11, 3324.82]","[5573, 7839, 2784, 5559, 2932]"
17735695,"[1033.18, 1425.52, 2061.7, 2183.98, 2937.27]","[2113, 5145, 5559, 2784, 5573]"
17748925,"[1669.18, 2339.02, 3489.82, 3724.51, 4243.12]","[5559, 2113, 2784, 7839, 5573]"
17744438,"[1094.84, 2123.36, 2245.64, 2480.33, 2998.93]","[2113, 5559, 2784, 7839, 5573]"
17739989,"[1669.18, 2339.02, 3489.82, 3724.51, 4243.12]","[5559, 2113, 2784, 7839, 5573]"
17279212,"[1669.18, 2339.02, 3489.82, 3724.51, 4243.12]","[5559, 2113, 2784, 7839, 5573]"
17724234,"[1894.99, 1997.03, 3045.79, 3799.08, 3947.13]","[2113, 5559, 2784, 5573, 2016]"
17724235,"[1894.99, 1997.03, 3045.79, 3799.08, 3947.13]","[2113, 5559, 2784, 5573, 2016]"
17746373,"[1925.94, 2027.99, 3076.74, 3830.03, 3978.08]","[2113, 5559, 2784, 5573, 2016]"
9975633,"[1529.75, 2199.59, 3350.39, 4103.69, 4251.74]","[5559, 2113, 2784, 5573, 2016]"
16655490,"[1725.74, 1961.36, 3112.16, 3865.46, 4013.51]","[5559, 2113, 2784, 5573, 2016]"
17750895,"[1725.74, 1961.36, 3112.16, 3865.46, 4013.51]","[5559, 2113, 2784, 5573, 2016]"
17751487,"[1497.63, 1605.19, 2755.99, 3509.29, 3657.34]","[5559, 2113, 2784, 5573, 2016]"
17752246,"[1242.7, 1720.89, 2871.69, 3624.99, 3773.04]","[5559, 2113, 2784, 5573, 2016]"
