rental_id,top_distances,top_station_ids,distance_to_cbd
17749891,"[7170.45, 7860.75, 7883.9]","['vic:rail:SAB', '15360', '15361']",25542.39
17751887,"[4945.45, 6457.82, 6552.1]","['15361', 'vic:rail:SAB', '15360']",26274.87
17751970,"[4767.1, 6279.47, 6373.74]","['15361', 'vic:rail:SAB', '15360']",26096.52
17752529,"[4820.45, 6332.82, 6427.1]","['15361', 'vic:rail:SAB', '15360']",26149.88
16864132,"[5844.02, 6534.32, 6557.47]","['vic:rail:SAB', '15360', '15361']",25661.08
17654024,"[4576.24, 6182.89, 6944.0]","['15361', '15360', 'vic:rail:SAB']",26761.05
17694447,"[2908.78, 3022.25, 5815.65]","['15361', '15360', 'vic:rail:SAB']",25632.71
17698852,"[2536.96, 2650.43, 5443.83]","['15361', '15360', 'vic:rail:SAB']",25260.89
17737823,"[2486.16, 2599.63, 5393.04]","['15361', '15360', 'vic:rail:SAB']",25210.09
17745899,"[1944.79, 2058.26, 4851.67]","['15361', '15360', 'vic:rail:SAB']",24668.72
17754156,"[5949.1, 7987.67, 11482.57]","['15362', 'vic:rail:GIN', '15363']",15574.11
17754212,"[5508.87, 8462.91, 11957.81]","['15362', 'vic:rail:GIN', '15363']",15133.87
16960483,"[2803.27, 4439.65, 13693.86]","['vic:rail:GIN', '15363', '15362']",26897.78
17696918,"[3177.89, 7968.17, 11402.8]","['vic:rail:GIN', '15363', '15362']",20591.17
17737811,"[3215.83, 8200.33, 11634.96]","['vic:rail:GIN', '15363', '15362']",20823.33
17740579,"[1575.21, 4732.98, 13987.2]","['vic:rail:GIN', '15363', '15362']",27191.11
17745250,"[3271.31, 5616.92, 12629.7]","['vic:rail:GIN', '15363', '15362']",21818.06
17745811,"[3075.89, 5985.88, 12434.27]","['vic:rail:GIN', '15363', '15362']",21622.64
17697227,"[2570.17, 4691.45, 13945.67]","['vic:rail:GIN', '15363', '15362']",27149.58
17721074,"[2471.85, 4108.23, 13362.45]","['vic:rail:GIN', '15363', '15362']",26566.36
17725959,"[2235.16, 5029.72, 12569.25]","['vic:rail:GIN', '15363', '15362']",21757.62
15976203,"[3002.9, 4639.27, 13893.49]","['vic:rail:GIN', '15363', '15362']",27097.4
17549903,"[5516.09, 6092.09, 17545.08]","['15363', 'vic:rail:GIN', '15362']",25333.14
17612299,"[8294.13, 8858.17, 23245.01]","['15363', 'vic:rail:GIN', '15362']",24676.2
17644391,"[7501.24, 8077.24, 19530.23]","['15363', 'vic:rail:GIN', '15362']",24977.76
17673461,"[5319.58, 6290.96, 17348.57]","['15363', 'vic:rail:GIN', '15362']",25136.63
17728417,"[7862.67, 8438.67, 23294.35]","['15363', 'vic:rail:GIN', '15362']",24725.54
17731652,"[7381.26, 7957.26, 19410.25]","['15363', 'vic:rail:GIN', '15362']",24913.95
17733924,"[7014.77, 7590.77, 19043.76]","['15363', 'vic:rail:GIN', '15362']",25713.14
17734030,"[5647.22, 6223.22, 17676.21]","['15363', 'vic:rail:GIN', '15362']",24467.3
17749185,"[7474.07, 8050.07, 23108.5]","['15363', 'vic:rail:GIN', '15362']",24539.69
17750017,"[7589.91, 8165.91, 23541.87]","['15363', 'vic:rail:GIN', '15362']",24973.06
17754101,"[6845.36, 7421.36, 18874.35]","['15363', 'vic:rail:GIN', '15362']",25797.08
17612737,"[4841.41, 5405.46, 16870.4]","['15363', 'vic:rail:GIN', '15362']",24658.47
17676018,"[5864.16, 6440.16, 17893.14]","['15363', 'vic:rail:GIN', '15362']",25681.21
17689794,"[7518.65, 8094.65, 22950.33]","['15363', 'vic:rail:GIN', '15362']",24381.52
17715012,"[7790.33, 8366.33, 23703.84]","['15363', 'vic:rail:GIN', '15362']",25135.03
17716110,"[3078.05, 6526.92, 15991.31]","['15363', 'vic:rail:GIN', '15362']",23389.23
17733582,"[3090.73, 6539.61, 16003.99]","['15363', 'vic:rail:GIN', '15362']",23401.91
17751566,"[4862.45, 5833.83, 16891.44]","['15363', 'vic:rail:GIN', '15362']",24679.5
15738931,"[5327.95, 5327.95, 12869.06]","['15363', 'vic:rail:SAB', '15362']",22057.43
17749722,"[5670.17, 6879.02, 8951.16]","['15362', 'vic:rail:GIN', '15545']",16882.54
15573886,"[8226.66, 9149.51, 12680.76]","['15365', 'vic:rail:ALB', '15364']",14333.32
17654795,"[8588.08, 9510.93, 13042.18]","['15365', 'vic:rail:ALB', '15364']",13812.85
17700790,"[9077.62, 10000.47, 13531.72]","['15365', 'vic:rail:ALB', '15364']",14025.8
17735439,"[8246.92, 9169.78, 12701.03]","['15365', 'vic:rail:ALB', '15364']",14019.11
17742196,"[8427.95, 9350.8, 12882.05]","['15365', 'vic:rail:ALB', '15364']",13985.73
17744465,"[8101.54, 9024.39, 12555.65]","['15365', 'vic:rail:ALB', '15364']",14444.05
17615878,"[7450.04, 8372.89, 11904.14]","['15365', 'vic:rail:ALB', '15364']",15063.9
17750252,"[7148.93, 8071.78, 11603.03]","['15365', 'vic:rail:ALB', '15364']",14779.09
9445439,"[859.72, 4392.34, 6608.84]","['15364', '15365', 'vic:rail:ALB']",15727.47
15740116,"[1239.66, 4088.69, 6305.19]","['15364', '15365', 'vic:rail:ALB']",14846.5
17608332,"[1142.37, 3991.39, 6207.9]","['15364', '15365', 'vic:rail:ALB']",14749.21
17710680,"[1500.43, 6060.72, 8277.23]","['15364', '15365', 'vic:rail:ALB']",24892.79
17738507,"[1094.04, 3691.25, 5907.75]","['15364', '15365', 'vic:rail:ALB']",14449.06
17742229,"[1038.12, 3747.17, 5963.67]","['15364', '15365', 'vic:rail:ALB']",14504.98
17742367,"[917.55, 3872.71, 6089.21]","['15364', '15365', 'vic:rail:ALB']",14630.52
17749202,"[1260.6, 4353.71, 6570.22]","['15364', '15365', 'vic:rail:ALB']",25253.97
17749910,"[840.36, 3768.31, 5984.81]","['15364', '15365', 'vic:rail:ALB']",15103.44
17735588,"[3878.94, 8426.41, 9838.35]","['15364', 'vic:rail:ALB', '15365']",22665.8
16189562,"[2437.3, 2872.13, 5088.64]","['15364', '15365', 'vic:rail:ALB']",14486.3
17738630,"[3832.43, 7029.2, 7266.7]","['15367', 'vic:rail:EPP_TX1', '15366']",21047.42
17489532,"[6101.41, 6131.0, 6368.5]","['26280', 'vic:rail:EPP_TX1', '15366']",20149.22
17722912,"[6774.94, 6844.11, 7012.44]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR1', '15366']",20793.16
17675204,"[6076.82, 6145.99, 6314.32]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR1', '15366']",20095.04
15835188,"[6114.32, 6215.36, 6332.82]","['vic:rail:EPP_PR3', 'vic:rail:EPP_TX1', '15366']",20233.57
13720641,"[6887.33, 6906.33, 7124.83]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR3', '15366']",20905.54
14950415,"[6666.36, 6685.36, 6903.85]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR3', '15366']",20684.57
16926936,"[6489.53, 6508.53, 6727.03]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR3', '15366']",20507.74
17725060,"[7956.87, 7975.87, 8194.37]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR3', '15366']",21975.08
17739758,"[5987.67, 6006.67, 6225.16]","['vic:rail:EPP_TX1', 'vic:rail:EPP_PR3', '15366']",20005.88
17724255,"[4950.16, 8259.97, 8296.24]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22965.12
17742470,"[3935.24, 7245.04, 7281.31]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",21950.19
17750761,"[5947.22, 9257.03, 9293.3]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",23962.18
17750890,"[4358.22, 7668.02, 7704.29]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22373.17
17751637,"[4920.49, 8230.3, 8266.57]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22935.45
17752368,"[5322.92, 8632.73, 8669.0]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",23337.88
17752761,"[4398.95, 7708.75, 7745.02]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22413.9
17701267,"[3060.25, 6370.06, 6406.33]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",21075.21
17725499,"[4326.12, 7635.93, 7672.2]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22341.08
17732808,"[4957.57, 8267.37, 8303.64]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22972.52
17737875,"[5344.71, 8654.52, 8690.79]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",23359.67
17738974,"[3390.78, 6700.58, 6736.85]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",21405.73
17742561,"[4221.46, 7531.26, 7567.53]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",22236.42
17716678,"[5571.12, 8880.93, 8917.2]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",23586.08
17720411,"[6426.27, 9736.08, 9772.35]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",24441.23
17721231,"[5524.01, 8833.81, 8870.08]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",23538.96
17662976,"[8828.5, 12138.31, 12174.58]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",29930.3
17691092,"[6931.08, 10240.89, 10277.16]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",24946.04
17753161,"[7874.36, 11184.17, 11220.44]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25889.32
16319136,"[6825.53, 10135.34, 10171.61]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",24840.49
17729581,"[7673.1, 10982.91, 11019.18]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25688.06
17742739,"[6824.26, 10134.06, 10170.34]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",24839.21
17750050,"[7145.02, 10454.83, 10491.1]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25159.98
17725705,"[7619.87, 10929.67, 10965.94]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25634.82
17726790,"[7246.17, 10555.98, 10592.25]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25261.13
17691178,"[8864.06, 12173.86, 12210.13]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",26879.01
17702002,"[7548.48, 10858.28, 10894.55]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25563.43
17709520,"[6860.06, 10169.87, 10206.14]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",24875.02
17710814,"[8218.12, 11527.92, 11564.19]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",29319.92
17712504,"[7665.2, 10975.0, 11011.27]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",25680.15
17720549,"[8628.52, 11938.32, 11974.59]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_PR4']",29730.31
17598094,"[4395.55, 7592.32, 7611.32]","['15367', 'vic:rail:EPP_TX1', 'vic:rail:EPP_PR3']",21610.53
16945767,"[3726.15, 7035.96, 7136.99]","['15367', 'vic:rail:EPP_PR3', 'vic:rail:EPP_TX1']",21155.21
15674689,"[1174.65, 1300.14, 4067.25]","['15368', '15369', 'vic:rail:LAL_EN1']",17940.13
17712059,"[1284.89, 1410.38, 4154.04]","['15368', '15369', 'vic:rail:LAL_EN1']",17875.82
17712109,"[1284.89, 1410.38, 4154.04]","['15368', '15369', 'vic:rail:LAL_EN1']",17875.82
11992368,"[762.72, 888.21, 3887.92]","['15368', '15369', 'vic:rail:LAL_EN1']",18259.21
17666580,"[647.99, 773.48, 3518.51]","['15368', '15369', 'vic:rail:LAL_EN1']",17958.54
17727141,"[554.7, 680.19, 3425.22]","['15368', '15369', 'vic:rail:LAL_EN1']",18051.83
17747029,"[1297.95, 1370.77, 2400.22]","['15369', '15368', 'vic:rail:LAL_PR1']",18809.0
17733819,"[3793.51, 4057.68, 4548.43]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",18310.18
17735893,"[3966.95, 4231.12, 4721.87]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",18483.62
17745891,"[1968.51, 2339.5, 2830.25]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",18748.28
17746425,"[2406.63, 2777.62, 3268.37]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",19160.77
17748151,"[4019.45, 4283.63, 4774.38]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",18536.13
14446834,"[1007.79, 3281.36, 3772.11]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_EN1']",18650.21
17747914,"[1515.06, 2255.94, 4623.72]","['15368', 'vic:rail:LAL_PR1', 'vic:rail:LAL_PR3']",18664.71
17742226,"[1213.63, 3856.4, 3926.79]","['15369', 'vic:rail:LAL', 'vic:rail:LAL_EN1']",17984.67
17139641,"[6498.44, 6841.46, 6842.01]","['15371', 'vic:rail:KPK_BR1', 'vic:rail:KPK']",17616.5
17730455,"[6458.7, 6801.72, 6802.28]","['15371', 'vic:rail:KPK_BR1', 'vic:rail:KPK']",17576.76
17732890,"[4390.21, 4710.4, 5488.0]","['vic:rail:KPK_EN1', '15371', 'vic:rail:KPK']",15119.11
17691922,"[4180.35, 4500.54, 5813.59]","['vic:rail:KPK_EN1', '15371', 'vic:rail:KPK']",15538.3
16789995,"[3642.14, 3962.33, 6466.57]","['vic:rail:KPK_EN1', '15371', 'vic:rail:KPK']",15000.08
17747078,"[5962.62, 6306.19, 9087.85]","['15371', 'vic:rail:KPK', 'vic:rail:KPK_PR1']",17080.68
17750092,"[6431.7, 6775.28, 8173.07]","['15371', 'vic:rail:KPK', 'vic:rail:KPK_PR1']",17549.76
14249722,"[5861.82, 6205.4, 8987.05]","['15371', 'vic:rail:KPK', 'vic:rail:KPK_PR1']",16979.88
17719054,"[6344.75, 6688.33, 9469.98]","['15371', 'vic:rail:KPK', 'vic:rail:KPK_PR1']",17462.81
15961816,"[1245.91, 4890.76, 5667.8]","['vic:rail:KPK_EN2', '15371', 'vic:rail:KPK_BR1']",15238.99
17738975,"[351.22, 3996.07, 6499.76]","['vic:rail:KPK_EN2', '15371', 'vic:rail:KPK_BR1']",15033.83
17692980,"[332.76, 3977.61, 6481.3]","['vic:rail:KPK_EN2', '15371', 'vic:rail:KPK_BR1']",15015.37
17695238,"[5152.04, 5653.06, 5929.08]","['15371', 'vic:rail:KPK_PR2', 'vic:rail:KPK_BR1']",15082.36
17718308,"[4282.49, 4463.81, 5691.63]","['15371', 'vic:rail:KPK_CN1', 'vic:rail:KPK_EN1']",15059.38
17717827,"[1420.06, 1456.4, 5268.25]","['15373', '15374', 'vic:rail:RUT']",13759.4
17737688,"[881.46, 917.81, 4729.65]","['15373', '15374', 'vic:rail:RUT']",13220.81
17737699,"[862.97, 899.31, 4711.15]","['15373', '15374', 'vic:rail:RUT']",13202.31
17735101,"[774.16, 810.5, 4622.34]","['15373', '15374', 'vic:rail:RUT']",13113.5
17661758,"[1473.37, 1509.71, 2947.33]","['15373', '15374', 'vic:rail:RUT_PR2']",13688.92
17739564,"[1289.01, 1325.35, 2611.17]","['15373', '15374', 'vic:rail:RUT_PR2']",13628.35
17718081,"[1147.12, 4714.37, 4995.3]","['15373', 'vic:rail:RUT_PR1', 'vic:rail:RUT']",13486.46
17717444,"[1151.0, 4718.25, 4999.18]","['15373', 'vic:rail:RUT_PR1', 'vic:rail:RUT']",13490.34
17746172,"[1229.82, 4797.08, 5078.01]","['15373', 'vic:rail:RUT_PR1', 'vic:rail:RUT']",13569.16
17741986,"[809.88, 4377.13, 4658.06]","['15373', 'vic:rail:RUT_PR1', 'vic:rail:RUT']",13149.22
17725192,"[979.15, 4546.41, 4827.34]","['15373', 'vic:rail:RUT_PR1', 'vic:rail:RUT']",13318.5
17679594,"[1707.46, 5052.72, 5186.25]","['15373', 'vic:rail:RUT', 'vic:rail:RUT_PR1']",14087.54
17747448,"[1187.69, 6005.43, 6250.49]","['15376', 'vic:rail:RES_EN2', 'vic:rail:RES_LI2']",13166.05
16282040,"[1233.64, 3437.64, 4397.15]","['15376', 'vic:rail:RES_LI1', 'vic:rail:RES_PR2']",13132.17
17716161,"[1156.93, 3440.75, 4400.26]","['15376', 'vic:rail:RES_LI1', 'vic:rail:RES_PR2']",13135.28
16350527,"[2222.96, 4119.08, 5078.6]","['15376', 'vic:rail:RES_LI1', 'vic:rail:RES_PR2']",13158.96
13950221,"[3591.18, 4701.69, 5256.88]","['vic:rail:REG_PR1', 'vic:rail:REG_EN5', '15378']",9957.5
17726778,"[3085.25, 3983.03, 4195.75]","['vic:rail:REG_PR1', '15378', 'vic:rail:REG_EN5']",11406.62
17735102,"[3031.43, 3707.29, 4141.94]","['vic:rail:REG_PR1', '15378', 'vic:rail:REG_EN5']",11352.8
17707887,"[3215.29, 3520.56, 4325.8]","['vic:rail:REG_PR1', '15378', 'vic:rail:REG_EN5']",11536.66
15342074,"[1167.79, 3290.67, 4331.42]","['26117', 'vic:rail:PRE_BR2', '15379']",10612.11
17739978,"[1222.54, 3854.4, 4895.14]","['26117', 'vic:rail:PRE_BR2', '15379']",10137.51
17744112,"[3686.6, 4482.25, 4727.34]","['vic:rail:PRE_BR2', '26260', '15379']",10513.66
17466443,"[628.65, 3141.35, 4182.09]","['vic:rail:PRE_EN2', 'vic:rail:PRE_BR2', '15379']",10106.63
17702519,"[1917.73, 1934.22, 5199.66]","['vic:rail:PRE_KR1', 'vic:rail:PRE_PR2', '15380']",9066.08
15976151,"[2056.88, 2219.06, 2732.96]","['26117', 'vic:rail:BEL_EN1', '15381']",10971.84
16599894,"[1827.3, 2044.91, 2503.38]","['26117', 'vic:rail:BEL_EN1', '15381']",10742.26
17746623,"[259.6, 1448.15, 4684.84]","['26117', '15381', 'vic:rail:BEL_PR1']",9687.04
17735342,"[1900.79, 2576.87, 6611.01]","['26117', '15381', 'vic:rail:BEL_PR1']",10815.75
17738884,"[1869.82, 2210.62, 6643.97]","['26117', '15381', 'vic:rail:BEL_PR1']",10449.5
17684668,"[1541.62, 2217.7, 6246.79]","['26117', '15381', 'vic:rail:BEL_PR1']",10456.58
16802267,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
17567350,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
17753419,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
16802189,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
16802333,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
17740620,"[3173.84, 3570.57, 7414.45]","['15382', 'vic:rail:BEL', '26141']",8499.3
17713443,"[2424.42, 3466.31, 4601.2]","['15382', 'vic:rail:BEL', 'vic:rail:BEL_BR1']",9037.41
17743607,"[1932.29, 2121.93, 3256.82]","['15382', 'vic:rail:BEL', 'vic:rail:BEL_BR1']",9143.15
17730656,"[2560.44, 3469.99, 4604.88]","['15382', 'vic:rail:BEL', 'vic:rail:BEL_BR1']",9041.08
17112210,"[820.52, 2014.37, 2101.57]","['vic:rail:BEL_EN1', '15382', 'vic:rail:BEL']",9307.08
17119325,"[820.52, 2014.37, 2101.57]","['vic:rail:BEL_EN1', '15382', 'vic:rail:BEL']",9307.08
17179537,"[820.52, 2014.37, 2101.57]","['vic:rail:BEL_EN1', '15382', 'vic:rail:BEL']",9307.08
17745726,"[899.41, 1877.29, 2457.32]","['vic:rail:BEL_EN1', '15382', 'vic:rail:BEL']",9384.77
17736488,"[1005.98, 2003.63, 2287.04]","['vic:rail:BEL_EN1', '15382', 'vic:rail:BEL']",9214.49
17741958,"[1710.73, 2775.64, 3172.37]","['vic:rail:PRE_PR2', '15382', 'vic:rail:BEL']",9986.5
17694037,"[1362.49, 1607.21, 2919.68]","['26295', '15383', 'vic:rail:TBY_EN1']",9601.37
17750979,"[1220.87, 1465.59, 2778.06]","['26295', '15383', 'vic:rail:TBY_EN1']",9459.75
17706965,"[899.13, 2456.32, 7867.95]","['26295', 'vic:rail:TBY_EN1', '15384']",9138.01
17701525,"[1100.12, 2657.31, 8068.94]","['26295', 'vic:rail:TBY_EN1', '15384']",9339.0
17751601,"[2354.88, 2355.23, 7766.86]","['vic:rail:TBY', 'vic:rail:TBY_EN1', '15384']",8773.19
17754207,"[2273.03, 2273.38, 7685.01]","['vic:rail:TBY', 'vic:rail:TBY_EN1', '15384']",8695.22
17656431,"[2216.98, 2217.33, 7628.96]","['vic:rail:TBY', 'vic:rail:TBY_EN1', '15384']",8899.02
17746538,"[2189.76, 2640.58, 7394.54]","['vic:rail:TBY', 'vic:rail:TBY_EN2', '15384']",8817.43
17747316,"[1441.12, 1441.12, 2810.84]","['vic:rail:TBY_EN2', '15384', 'vic:rail:TBY']",8651.98
16292970,"[1825.73, 1825.73, 3142.97]","['vic:rail:TBY_EN2', '15384', 'vic:rail:TBY']",8984.11
17737657,"[750.98, 750.98, 2120.69]","['vic:rail:TBY_EN2', '15384', 'vic:rail:TBY']",7961.84
17749391,"[956.84, 956.84, 2331.75]","['vic:rail:TBY_EN2', '15384', 'vic:rail:TBY_DP2']",8167.71
17736385,"[1629.51, 1629.51, 2431.21]","['vic:rail:TBY_EN2', '15384', 'vic:rail:TBY_DP2']",8267.17
15104986,"[965.15, 2101.19, 14764.41]","['15388', 'vic:rail:NCE_EN3', 'vic:rail:NCE_EN4']",6504.19
17723526,"[1644.43, 1644.43, 12382.73]","['vic:rail:MER_EN3', '15390', '26226']",4907.1
17746502,"[1635.92, 1635.92, 12286.91]","['vic:rail:MER_EN3', '15390', '26226']",4898.59
17747816,"[1088.38, 1088.38, 12955.07]","['vic:rail:MER_EN3', '15390', '26226']",5575.79
17743315,"[321.95, 321.95, 13089.16]","['15390', 'vic:rail:MER_EN3', '26226']",5612.09
10759956,"[523.14, 523.14, 12974.35]","['vic:rail:MER_EN3', '15390', '26226']",5497.29
17742302,"[523.14, 523.14, 12974.35]","['vic:rail:MER_EN3', '15390', '26226']",5497.29
17749830,"[1954.73, 1954.73, 12125.24]","['vic:rail:MER_EN3', '15390', '26226']",5217.4
17712389,"[289.38, 295.25, 318.79]","['vic:rail:MER_PR1', 'vic:rail:MER_EN1', '15390']",5802.58
16831777,"[2577.95, 2632.77, 2635.14]","['26298', '15513', '15512']",11310.76
14875063,"[2735.57, 2790.38, 2792.76]","['26298', '15513', '15512']",11292.07
17710091,"[2625.25, 2680.06, 2682.44]","['26298', '15513', '15512']",11397.43
17717223,"[2342.09, 2396.91, 2399.28]","['26298', '15513', '15512']",9646.13
13685849,"[1781.03, 1835.84, 1838.22]","['26298', '15513', '15512']",9472.41
15869308,"[1524.83, 1579.65, 1582.02]","['26298', '15513', '15512']",9435.33
17676644,"[1789.16, 1843.97, 1846.35]","['26298', '15513', '15512']",9678.77
17730954,"[1623.95, 1678.77, 1681.14]","['26298', '15513', '15512']",9534.46
17735569,"[1789.16, 1843.97, 1846.35]","['26298', '15513', '15512']",9678.77
17739358,"[1623.95, 1678.77, 1681.14]","['26298', '15513', '15512']",9534.46
17740812,"[1805.09, 1859.9, 1862.28]","['26298', '15513', '15512']",9466.96
17742045,"[2150.76, 2205.57, 2207.95]","['26298', '15513', '15512']",9771.38
17752969,"[1642.46, 1697.28, 1699.65]","['26298', '15513', '15512']",9304.33
14412202,"[1812.44, 1867.25, 1869.63]","['26298', '15513', '15512']",9702.06
17074171,"[1525.05, 1579.86, 1582.24]","['26298', '15513', '15512']",9435.55
17688653,"[1952.22, 2007.04, 2009.42]","['26298', '15513', '15512']",9316.95
17689810,"[1952.22, 2007.04, 2009.42]","['26298', '15513', '15512']",9316.95
17730953,"[1623.95, 1678.77, 1681.14]","['26298', '15513', '15512']",9534.46
17678533,"[5827.29, 5829.67, 14279.71]","['15513', '15512', 'vic:rail:TOT']",12684.87
17720259,"[5827.29, 5829.67, 14279.71]","['15513', '15512', 'vic:rail:TOT']",12684.87
17720927,"[5555.52, 5557.9, 14007.94]","['15513', '15512', 'vic:rail:TOT']",12413.1
16820278,"[2505.56, 2507.94, 16413.11]","['15513', '15512', 'vic:rail:TOT']",11944.26
17665922,"[2473.15, 2475.52, 16445.52]","['15513', '15512', 'vic:rail:TOT']",11911.85
17696878,"[2426.73, 2429.11, 15355.68]","['15513', '15512', 'vic:rail:TOT']",11007.21
17713574,"[2384.61, 2386.99, 16026.34]","['15513', '15512', 'vic:rail:TOT']",11677.87
17718597,"[2684.87, 2687.25, 16495.0]","['15513', '15512', 'vic:rail:TOT']",12146.53
17732038,"[2613.91, 2616.29, 16170.78]","['15513', '15512', 'vic:rail:TOT']",11822.31
17709876,"[2404.7, 2407.07, 14618.9]","['15513', '15512', 'vic:rail:TOT']",10591.86
17715753,"[2395.89, 2398.27, 15079.64]","['15513', '15512', 'vic:rail:TOT']",10419.69
17733839,"[2524.91, 2527.29, 14892.79]","['15513', '15512', 'vic:rail:TOT']",10712.08
17737765,"[1966.74, 1969.12, 15158.43]","['15513', '15512', 'vic:rail:TOT']",10702.17
17740430,"[2526.94, 2529.32, 14768.14]","['15513', '15512', 'vic:rail:TOT']",10714.11
17743397,"[3161.32, 3163.7, 14518.57]","['15513', '15512', 'vic:rail:TOT']",11378.78
17747287,"[2395.89, 2398.27, 15079.64]","['15513', '15512', 'vic:rail:TOT']",10419.69
17752494,"[3020.8, 3023.18, 14378.05]","['15513', '15512', 'vic:rail:TOT']",11238.27
16963528,"[3022.66, 3025.03, 14379.9]","['15513', '15512', 'vic:rail:TOT']",11240.12
17567820,"[3022.66, 3025.03, 14379.9]","['15513', '15512', 'vic:rail:TOT']",11240.12
17702730,"[2951.63, 2954.01, 14308.88]","['15513', '15512', 'vic:rail:TOT']",11169.09
15851158,"[926.51, 928.89, 16347.34]","['15513', '15512', 'vic:rail:TOT']",10146.77
16205669,"[1465.67, 1468.04, 16049.44]","['15513', '15512', 'vic:rail:TOT']",9848.87
17680257,"[549.68, 552.05, 16945.34]","['15513', '15512', 'vic:rail:TOT']",10096.2
17686843,"[568.65, 571.02, 16906.37]","['15513', '15512', 'vic:rail:TOT']",9288.76
17694050,"[1306.71, 1309.08, 16305.46]","['15513', '15512', 'vic:rail:TOT']",10599.79
17704868,"[908.64, 911.02, 16365.22]","['15513', '15512', 'vic:rail:TOT']",10164.64
17750231,"[1265.11, 1267.48, 16232.47]","['15513', '15512', 'vic:rail:TOT']",10031.9
16911963,"[1308.92, 1311.3, 16109.08]","['15513', '15512', 'vic:rail:TOT']",9908.51
17029571,"[1878.29, 1880.66, 15892.5]","['15513', '15512', 'vic:rail:TOT']",9691.93
17342577,"[851.32, 853.69, 16633.25]","['15513', '15512', 'vic:rail:TOT']",10397.84
17637116,"[1448.62, 1451.0, 16037.7]","['15513', '15512', 'vic:rail:TOT']",10332.03
17696199,"[438.16, 440.54, 16833.82]","['15513', '15512', 'vic:rail:TOT']",9984.68
17716502,"[568.65, 571.02, 16906.37]","['15513', '15512', 'vic:rail:TOT']",9288.76
17728974,"[1263.01, 1265.39, 16010.85]","['15513', '15512', 'vic:rail:TOT']",9810.28
