sa2_code,sa2_name,cnt_0_14,cnt_15_34,cnt_35_64,cnt_65_plus,pct_0_14,pct_15_34,pct_35_64,pct_65_plus
214021377,Dromana,1795,2363,5087,3924,0.1343361772189792,0.17684478371501272,0.3807064810657087,0.29366861248316123
214021378,Flinders,757,853,2413,1897,0.12658862876254182,0.14264214046822743,0.4035117056856187,0.31722408026755855
214021379,Hastings - Somers,4225,5673,8697,5211,0.1763134832867337,0.23673997412677877,0.36293452405792265,0.2174602512206318
214021381,Mount Eliza,3846,3119,7596,3978,0.20534999199102996,0.16653318383255913,0.4055742431523306,0.21239788563190773
214021382,Mount Martha,3815,3419,7896,4483,0.19219143576826198,0.17224181360201513,0.39778337531486146,0.22584382871536524
214021383,Point Nepean,2748,3022,7644,6177,0.13873882970666937,0.15257232291614076,0.3859241682233554,0.3118594436310395
214021384,Rosebud - McCrae,3219,4142,7928,7098,0.1403348155898509,0.1805737204638591,0.3456273432731712,0.30944284593251375
214021385,Somerville,3233,4615,7137,3360,0.17470953796271277,0.24939205620102675,0.3856795460686301,0.18157254796001082
214021591,Mornington - East,2725,2990,5514,3649,0.17969007583250907,0.19716452357401912,0.3636003956478734,0.24061984833498187
214021592,Mornington - West,1147,1591,3748,3858,0.10849413545213772,0.15049186530457814,0.3545213772228528,0.36492622020431326
215011386,Ararat,1224,2040,3172,1950,0.14420358152686144,0.2403393025447691,0.37370405278039587,0.22973609802073516
215011387,Ararat Surrounds,561,504,1340,778,0.17498440424204617,0.1572052401746725,0.41796631316281974,0.24266999376169682
215011388,Horsham,3156,4187,5952,3462,0.18588761927199907,0.24661326422429025,0.3505713276004241,0.203910943574037
215011389,Horsham Surrounds,585,709,1511,625,0.16902629297890784,0.20485408841375324,0.4365790234036406,0.180583646344987
215011390,Nhill Region,1074,1366,2609,1783,0.15417743324720068,0.19609532012632788,0.374533448176859,0.2559575078954924
215011391,St Arnaud,501,624,1299,979,0.1445470282746682,0.18003462204270052,0.37478361223312173,0.2824581650317369
215011392,Stawell,1299,1848,3174,2078,0.15285949635208285,0.21746293245469522,0.373499646975759,0.24452812426453283
215011393,West Wimmera,461,430,1106,738,0.16678726483357453,0.15557163531114326,0.40014471780028943,0.2670043415340087
215011394,Yarriambiack,1004,1171,2428,1782,0.15441402645339897,0.1800984312519225,0.37342356198092896,0.27406951707167027
215021395,Irymple,1565,1769,3028,1297,0.20324675324675326,0.22974025974025974,0.39324675324675323,0.16844155844155845
215021396,Merbein,986,1038,1946,937,0.19843026765948882,0.2088951499295633,0.39162809418394046,0.1885691285973033
215021398,Mildura Surrounds,630,734,1480,833,0.16862955032119914,0.19646680942184155,0.3961456102783726,0.22296573875802997
215021399,Red Cliffs,1145,1462,2429,1043,0.18648208469055375,0.23811074918566774,0.3956026058631922,0.16986970684039088
215021469,Mildura - North,3176,4825,6451,3394,0.1761606300959565,0.2676243829385989,0.3578124133340729,0.18825226024737923
215021470,Mildura - South,3056,4252,5845,3054,0.1863755565042386,0.25931572848691836,0.356467646520705,0.18625358297249497
215031400,Buloke,933,1119,2354,1651,0.15080006465168902,0.18086310004848877,0.3804751899143365,0.2668498464522386
215031401,Gannawarra,1023,1111,2590,1937,0.15209634255129348,0.16517989889979184,0.38507285162057686,0.2879869164436515
215031402,Kerang,652,699,1389,1130,0.16468805253851984,0.17655973730740085,0.3508461732760798,0.28542561252841625
215031403,Robinvale,684,1031,1461,537,0.18230277185501065,0.2747867803837953,0.38939232409381663,0.14312366737739873
215031404,Swan Hill,2147,2899,3795,2193,0.1917991781311417,0.2589780239413972,0.33902090405574414,0.19590852242272647
215031405,Swan Hill Surrounds,1168,1454,2602,1216,0.18033039987648602,0.22448664505172147,0.401729195615254,0.1877412382275745
216011406,Echuca,2627,3461,5743,3604,0.16809572562068084,0.22146147939595598,0.36748144356283596,0.23061172254927054
216011407,Kyabram,2040,2329,4002,2609,0.1834862385321101,0.20948012232415902,0.3599568267674042,0.23466450800503688
216011408,Lockington - Gunbower,733,768,1656,762,0.18646654795217502,0.19537013482574409,0.42126685321801066,0.19384380564741796
216011409,Rochester,629,738,1503,1081,0.15646766169154228,0.18358208955223881,0.3738805970149254,0.2689054726368159
216011410,Rushworth,626,732,1688,1118,0.1492608488316643,0.17453505007153075,0.402479732951836,0.26657129232236526
216021411,Cobram,1041,1299,2212,1840,0.1608218754827746,0.20067974663988877,0.3417271744168083,0.28425768577166693
216021412,Moira,492,528,1215,594,0.17311752287121746,0.18578465869106264,0.4275158339197748,0.20900774102744546
216021413,Numurkah,2168,2671,4803,2762,0.1729281327271277,0.21304937385339395,0.3831060062215841,0.2203078886495972
216021414,Yarrawonga,1346,1507,2872,2760,0.15573296309151916,0.1743607543676964,0.33229202823093834,0.3193335647344672
216031415,Mooroopna,1398,2033,2966,1814,0.16859623733719248,0.2451760733236855,0.35769416304872165,0.2187650747708635
216031416,Shepparton - North,3912,5167,7325,3302,0.19627715618885153,0.25924439315638953,0.36751793688224377,0.1656715669058251
216031418,Shepparton Surrounds - East,762,858,1714,657,0.1903096903096903,0.21428571428571427,0.42807192807192807,0.16408591408591408
216031419,Shepparton Surrounds - West,1782,2252,4156,2093,0.1719579272411464,0.21731158930811542,0.40104216925600694,0.2019685419280131
216031593,Kialla,2051,2069,3458,1432,0.22583131468839462,0.227813256991852,0.3807531380753138,0.15767452103061
216031594,Shepparton - South East,3272,4450,5521,3129,0.1979670861568248,0.26924007744433687,0.33403920619554694,0.18931510164569215
217011420,Glenelg (Vic.),1327,1562,3615,2320,0.1488836530909907,0.17524963536407495,0.4055873443285089,0.2602939526534276
217011421,Hamilton (Vic.),1737,2306,3591,2549,0.16782608695652174,0.22280193236714976,0.34695652173913044,0.246280193236715
217011422,Portland,1759,2258,4430,2639,0.15659218374432476,0.20101486690999734,0.39437372028843587,0.23493278732306597
217011423,Southern Grampians,1090,1085,2547,1522,0.17296096477308792,0.17216756585211043,0.40415741034592195,0.2415106315455411
217031471,Camperdown,538,652,1224,1022,0.15433161216293748,0.18703384968445208,0.35111876075731496,0.2931726907630522
217031472,Colac,2171,3039,4460,2883,0.17043491913958236,0.23857748469147433,0.3501334589417491,0.22633066415449835
217031473,Colac Surrounds,1041,1136,2310,1174,0.18343612334801762,0.2001762114537445,0.40704845814977975,0.20687224669603524
217031474,Corangamite - North,867,1028,2149,1295,0.16046640755136035,0.19026466777716083,0.3977419951878586,0.2396816583379604
217031475,Corangamite - South,1263,1546,2813,1499,0.1757828810020877,0.2151704940848991,0.3915100904662491,0.20862908837856645
217031476,Otway,513,648,1744,1085,0.12786640079760717,0.16151545363908276,0.43469591226321036,0.2704386839481555
217041477,Moyne - East,1386,1543,2750,1292,0.19743589743589743,0.2198005698005698,0.39173789173789175,0.18404558404558405
217041478,Moyne - West,1843,1885,3871,2302,0.1840607210626186,0.18825526815140317,0.3865974233496455,0.22990112853290723
217041479,Warrnambool - North,4203,5453,8369,4212,0.18755020080321286,0.2433288710397144,0.37344935296742526,0.18795180722891566
217041480,Warrnambool - South,2053,3063,5044,2940,0.15396730163491826,0.22971351432428377,0.3782810859457027,0.22048897555122243
297979799,Migratory - Offshore - Shipping (Vic.),0,6,31,5,0.0,0.14285714285714285,0.7380952380952381,0.11904761904761904
299999499,No usual address (Vic.),1141,2950,4200,792,0.1255363626361536,0.32456815931345584,0.4620970403784795,0.08713829904279899
